Unnamed: 0,date,year,month,elevation_ft,monthly_precip_inches,snow_water_equiv_in,elev_ft_NGVD29,volume_acreft,area_acre,area_acre_prior,prior_month_vol_acft,precip_acreft,TOTAL_INFLOW_cfs_acft,evaporation_acreft
190,1965-11-01,1965,11,4193.83,1.13,,4193.83,10433664.64,699554.58,697256.48,10391722.53,65658.31853333332,307517.87299999996,331234.0815333314
191,1965-12-01,1965,12,4194.25,1.81,,4194.25,10731180.43,717624.18,699554.58,10433664.64,105516.14915,306579.6774999999,114580.036650002
192,1966-01-01,1966,1,4194.55,0.41,,4194.55,10948386.42,731404.31,717624.18,10731180.43,24518.82615,313026.05250000005,120338.8886500001
193,1966-02-01,1966,2,4194.85,1.1900000000000002,,4194.85,11170223.61,746059.29,731404.31,10948386.42,72530.92740833334,286381.69700000004,137075.43440833502
194,1966-03-01,1966,3,4195.27,1.21,,4195.27,11487560.6,765243.23,746059.29,11170223.61,75227.64507500001,389331.2975,147221.952575
195,1966-04-01,1966,4,4195.58,1.43,,4195.58,11727031.08,779359.81,765243.23,11487560.6,91191.48490833332,323764.72150000004,175485.7264083326
196,1966-05-01,1966,5,4195.58,0.51,,4195.58,11727031.08,779359.81,779359.81,11727031.08,33122.791925000005,190041.1185,223163.9104249999
197,1966-06-01,1966,6,4195.27,0.07,,4195.27,11487560.6,765243.23,779359.81,11727031.08,4546.2655583333335,32380.6375,276397.38305833377
198,1966-07-01,1966,7,4194.73,0.3299999999999999,,4194.73,11080962.63,740221.92,765243.23,11487560.6,21044.188824999994,27376.267000000003,455018.4258249998
199,1966-08-01,1966,8,4194.2,0.22,,4194.2,10695491.68,715526.15,740221.92,11080962.63,13570.735200000001,26971.633,426013.3182000015
200,1966-09-01,1966,9,4193.6,0.8300000000000001,,4193.6,10273782.88,691046.42,715526.15,10695491.68,49490.55870833334,38676.266500000005,509875.6252083313
201,1966-10-01,1966,10,4193.35,1.18,,4193.35,10102092.12,682845.9,691046.42,10273782.88,67952.89796666667,81563.5035,321207.1614666674
202,1966-11-01,1966,11,4193.25,0.75,,4193.25,10033883.8,680047.79,682845.9,10102092.12,42677.86875,111996.34400000004,222882.5327499993
203,1966-12-01,1966,12,4193.35,0.8600000000000001,,4193.35,10102092.12,682845.9,680047.79,10033883.8,48736.758283333336,135675.367,116203.80528333597
204,1967-01-01,1967,1,4193.5,2.0500000000000003,,4193.5,10204793.63,687465.07,682845.9,10102092.12,116652.84125000003,145926.09500000003,159877.42624999955
205,1967-02-01,1967,2,4193.77,0.6699999999999999,,4193.77,10391722.53,697256.48,687465.07,10204793.63,38383.46640833333,138688.3035,-9857.130091665313
206,1967-03-01,1967,3,4193.95,1.94,,4193.95,10517980.86,704453.98,697256.48,10391722.53,112723.13093333332,206783.842,193248.6429333333
207,1967-04-01,1967,4,4194.08,2.08,,4194.08,10609854.58,710289.54,704453.98,10517980.86,122105.35653333334,277122.719,307354.3555333335
208,1967-05-01,1967,5,4194.35,2.15,,4194.35,10803240.36,722129.5,710289.54,10609854.58,127260.20925000001,418054.361,351928.7902499996
209,1967-06-01,1967,6,4194.65,2.73,,4194.65,11021845.12,736362.44,722129.5,10803240.36,164284.46125,518945.0885,464624.78975000046
210,1967-07-01,1967,7,4195.05,1.14,,4195.05,11320133.75,755322.79,736362.44,11021845.12,69954.43179999999,110175.491,-118158.70720000006
211,1967-08-01,1967,8,4194.52,0.07,,4194.52,10926620.45,730137.91,755322.79,11320133.75,4406.049608333334,116943.19299999998,514862.54260833375
212,1967-09-01,1967,9,4194.05,0.73,,4194.05,10588371.32,708924.22,730137.91,10926620.45,44416.722858333334,149397.22,532063.0728583336
213,1967-10-01,1967,10,4193.83,0.66,,4193.83,10433664.64,699554.58,708924.22,10588371.32,38990.8321,234640.116,428337.6281000003
214,1967-11-01,1967,11,4193.83,0.6599999999999999,,4193.83,10433664.64,699554.58,699554.58,10433664.64,38475.501899999996,257315.488,295790.9899000004
215,1967-12-01,1967,12,4193.9,1.64,,4193.9,10482604.79,702385.85,699554.58,10433664.64,95605.79259999999,253255.26350000003,299920.9061000012
216,1968-01-01,1968,1,4194.08,0.46,,4194.08,10609854.58,710289.54,702385.85,10482604.79,26924.79091666667,243633.30500000005,143308.30591666512
217,1968-02-01,1968,2,4194.3,2.32,,4194.3,10766978.0,719915.15,710289.54,10609854.58,137322.6444,191955.19600000005,172154.4204000011
218,1968-03-01,1968,3,4194.98,2.21,,4194.98,11267510.1,752113.77,719915.15,10766978.0,132584.37345833334,307863.00200000004,-60084.724541665986
219,1968-04-01,1968,4,4195.35,2.82,,4195.35,11548989.36,768997.64,752113.77,11267510.1,176746.73595,267461.0905,162728.56645000167
220,1968-05-01,1968,5,4195.42,2.18,,4195.42,11602792.48,772148.03,768997.64,11548989.36,139701.23793333335,167643.4365,253541.55443333276
221,1968-06-01,1968,6,4195.5,1.5799999999999998,,4195.5,11664767.55,775681.82,772148.03,11602792.48,101666.15728333333,291487.22599999997,331178.31328333355
222,1968-07-01,1968,7,4195.32,0.09,,4195.32,11525731.8,767565.84,775681.82,11664767.55,5817.613649999999,35750.60400000001,180603.96765
223,1968-08-01,1968,8,4194.82,3.66,,4194.82,11147661.88,744597.23,767565.84,11525731.8,234107.5812,109873.999,722051.5001999997
224,1968-09-01,1968,9,4194.6,0.56,,4194.6,10985235.51,733888.21,744597.23,11147661.88,34747.87073333334,62111.31900000001,259285.55973333493
225,1968-10-01,1968,10,4194.25,1.64,,4194.25,10731180.43,717624.18,733888.21,10985235.51,100298.05536666665,173988.653,528341.7883666679
226,1968-11-01,1968,11,4194.42,1.32,,4194.42,10853777.02,725318.43,717624.18,10731180.43,78938.65980000001,254707.1855,211049.2553000003
227,1968-12-01,1968,12,4194.62,2.27,,4194.62,10999936.63,734912.22,725318.43,10853777.02,137206.069675,271352.7175,262399.17717499845
228,1969-01-01,1969,1,4195.0,1.69,,4195.0,11282575.4,752944.33,734912.22,10999936.63,103500.13765,371285.4145,192146.78215000033
229,1969-02-01,1969,2,4195.6,2.84,,4195.6,11742641.54,780179.94,752944.33,11282575.4,178196.82476666666,299754.454,17885.138766668737
230,1969-03-01,1969,3,4196.18,0.57,,4196.18,12203012.39,807465.9,780179.94,11742641.54,37058.54714999999,493566.206,70253.90314999782
231,1969-04-01,1969,4,4196.85,1.38,,4196.85,12757167.52,846739.08,807465.9,12203012.39,92858.57849999999,623981.3310000001,162684.77950000204
232,1969-05-01,1969,5,4197.08,0.18,,4197.08,12953417.59,860302.42,846739.08,12757167.52,12701.0862,347219.609,163670.62519999966
233,1969-06-01,1969,6,4196.8,2.83,,4196.8,12714661.45,843685.72,860302.42,12953417.59,202887.98738333335,136651.24899999998,578295.3763833344
234,1969-07-01,1969,7,4196.6,1.51,,4196.6,12547334.0,832173.88,843685.72,12714661.45,106163.78643333333,72203.367,345694.60343333334
235,1969-08-01,1969,8,4196.15,0.34,,4196.15,12178589.78,805967.29,832173.88,12547334.0,23578.259933333335,35240.8445,427563.3244333342
236,1969-09-01,1969,9,4195.58,0.18,,4195.58,11727031.08,779359.81,805967.29,12178589.78,12089.50935,47538.5445,511186.75385
237,1969-10-01,1969,10,4195.18,1.96,,4195.18,11418987.47,761266.54,779359.81,11727031.08,127295.43563333334,158203.96000000002,593543.0056333337
238,1969-11-01,1969,11,4195.3,0.92,,4195.3,11510374.79,766596.04,761266.54,11418987.47,58363.76806666668,206944.50550000003,173920.95356666856
239,1969-12-01,1969,12,4195.5,1.69,,4195.5,11664767.55,775681.82,766596.04,11510374.79,107962.27563333334,230512.4525,184081.9681333322
240,1970-01-01,1970,1,4195.7,1.24,,4195.7,11820964.87,784804.31,775681.82,11664767.55,80153.78806666666,275922.70149999997,199879.16956666857
241,1970-02-01,1970,2,4196.18,0.94,,4196.18,12203012.39,807465.9,784804.31,11820964.87,61476.337616666664,199978.45350000003,-120592.7288833335
242,1970-03-01,1970,3,4196.33,1.01,,4196.33,12324764.72,816416.56,807465.9,12203012.39,67961.71325,208229.81350000005,154439.19675000012
243,1970-04-01,1970,4,4196.35,3.25,,4196.35,12341119.33,817448.7,816416.56,12324764.72,221112.81833333333,197606.1875,402364.39583333395
244,1970-05-01,1970,5,4196.35,0.89,,4196.35,12341119.33,817448.7,817448.7,12341119.33,60627.445250000004,322578.58849999995,383206.03375000134
245,1970-06-01,1970,6,4196.4,1.63,,4196.4,12381907.21,820447.55,817448.7,12341119.33,111036.78175,259066.9185000001,329315.82024999894
246,1970-07-01,1970,7,4196.15,0.86,,4196.15,12178589.78,805967.29,820447.55,12381907.21,58798.74108333334,37256.0805,299372.25158333406
247,1970-08-01,1970,8,4195.6,0.57,,4195.6,11742641.54,780179.94,805967.29,12178589.78,38283.446274999995,32180.304000000004,506411.9902749993
248,1970-09-01,1970,9,4195.18,2.8,,4195.18,11418987.47,761266.54,780179.94,11742641.54,182041.98599999998,98324.0785,604020.1344999988
249,1970-10-01,1970,10,4194.88,1.61,,4194.88,11192463.69,747484.8,761266.54,11418987.47,102136.59411666669,172931.44749999998,501591.82161666825
250,1970-11-01,1970,11,4195.02,2.27,,4195.02,11297658.68,753918.12,747484.8,11192463.69,141399.208,182587.1255,218791.3434999995
251,1970-12-01,1970,12,4195.38,2.8,,4195.38,11571913.05,770358.02,753918.12,11297658.68,175914.22799999997,280280.45099999994,181940.3089999985
252,1971-01-01,1971,1,4195.73,1.06,,4195.73,11844358.46,786035.49,770358.02,11571913.05,68048.29176666666,380395.63000000006,175998.51176666655
253,1971-02-01,1971,2,4196.38,2.13,,4196.38,12365494.73,819201.22,786035.49,11844358.46,139521.29947499998,363404.969,-18210.001524999738
254,1971-03-01,1971,3,4196.75,1.01,,4196.75,12672714.85,840830.77,819201.22,12365494.73,68949.43601666666,450413.18,212142.4960166663
255,1971-04-01,1971,4,4197.02,2.16,,4197.02,12901862.23,856698.54,840830.77,12672714.85,151349.53860000003,655788.7370000001,577990.8955999985
256,1971-05-01,1971,5,4197.65,1.34,,4197.65,13453073.64,892225.19,856698.54,12901862.23,95664.67030000001,800907.5474999999,345360.80779999867
257,1971-06-01,1971,6,4197.95,0.64,,4197.95,13723331.09,907761.33,892225.19,13453073.64,47585.343466666665,807336.071,584663.9644666687
258,1971-07-01,1971,7,4197.9,0.94,,4197.9,13677742.99,905185.46,907761.33,13723331.09,71107.97084999998,314719.9615,431416.03235
259,1971-08-01,1971,8,4197.4,2.15,,4197.4,13231625.08,879251.73,905185.46,13677742.99,162179.06158333333,164386.52949999998,772683.501083333
260,1971-09-01,1971,9,4197.05,1.75,,4197.05,12927403.6,858479.83,879251.73,13231625.08,128224.210625,292371.867,724817.5576250013
261,1971-10-01,1971,10,4196.92,3.23,,4196.92,12816425.41,850710.7,858479.83,12927403.6,231074.15424166666,379713.306,721765.6502416655
262,1971-11-01,1971,11,4197.3,1.03,,4197.3,13143891.63,873541.88,850710.7,12816425.41,73019.33508333332,369061.911,114615.02608333342
263,1971-12-01,1971,12,4197.62,1.35,,4197.62,13426522.48,890651.1,873541.88,13143891.63,98273.4615,392610.023,208252.63450000063
264,1972-01-01,1972,1,4197.92,1.22,,4197.92,13695873.95,906146.62,890651.1,13426522.48,90549.5285,433644.671,254842.7295000013
265,1972-02-01,1972,2,4198.32,0.48,,4198.32,14062420.37,926914.22,906146.62,13695873.95,36245.8648,390096.9285,59796.373300001025
266,1972-03-01,1972,3,4198.8,1.1800000000000002,,4198.8,14513327.2,951733.99,926914.22,14062420.37,91146.56496666667,580552.5985,220792.33346666768
267,1972-04-01,1972,4,4199.12,3.62,,4199.12,14820639.9,966932.72,951733.99,14513327.2,287106.4203166667,647378.697,627172.4173166659
268,1972-05-01,1972,5,4199.55,0.14,,4199.55,15240210.22,986042.85,966932.72,14820639.9,11280.881733333334,610547.0854999999,202257.64723333344
269,1972-06-01,1972,6,4199.45,0.15,,4199.45,15142218.2,981546.78,986042.85,15240210.22,12325.535624999999,421953.922,532271.4776250012
270,1972-07-01,1972,7,4199.08,0.06,,4199.08,14781963.42,965105.85,981546.78,15142218.2,4907.7339,204633.728,569796.2418999989
271,1972-08-01,1972,8,4198.5,0.21,,4198.5,14230286.54,936381.99,965105.85,14781963.42,16889.352375,130780.089,699346.3213750012
272,1972-09-01,1972,9,4198.02,1.36,,4198.02,13786841.66,911345.31,936381.99,14230286.54,106123.29220000001,254217.261,803785.433199998
273,1972-10-01,1972,10,4197.92,2.74,,4197.92,13695873.95,906146.62,911345.31,13786841.66,208090.51245000004,291056.8065,590115.028950002
274,1972-11-01,1972,11,4198.18,1.36,,4198.18,13933479.89,919705.9,906146.62,13695873.95,102696.61693333334,322675.78,187766.45693333074
275,1972-12-01,1972,12,4198.42,3.22,,4198.42,14155469.77,932176.06,919705.9,13933479.89,246787.74983333336,314715.9945,339513.8643333353
276,1973-01-01,1973,1,4198.7,1.49,,4198.7,14418774.49,946698.07,932176.06,14155469.77,115745.19411666667,347957.47099999996,200397.94511666708
277,1973-02-01,1973,2,4199.08,0.91,,4199.08,14781963.42,965105.85,946698.07,14418774.49,71791.27030833333,334301.0735,42903.413808332756
278,1973-03-01,1973,3,4199.58,2.67,,4199.58,15270080.99,987404.91,965105.85,14781963.42,214736.051625,475847.60049999994,202466.08212500066
279,1973-04-01,1973,4,4200.17,1.64,,4200.17,15863719.18,1033482.82,987404.91,15270080.99,134945.3377,472854.499,14161.64670000039
280,1973-05-01,1973,5,4200.4,1.7399999999999998,,4200.4,16102571.02,1043601.84,1033482.82,15863719.18,149855.0089,517927.5530000001,428930.7218999993
281,1973-06-01,1973,6,4200.4,0.19,,4200.4,16102571.02,1043601.84,1043601.84,16102571.02,16523.6958,168938.662,185462.35780000128
282,1973-07-01,1973,7,4200.0,1.07,,4200.0,15688788.29,1025501.15,1043601.84,16102571.02,93054.49740000001,104712.932,611550.1594000012
283,1973-08-01,1973,8,4199.58,1.16,,4199.58,15270080.99,987404.91,1025501.15,15688788.29,99131.77783333333,39219.7455,557058.8233333323
284,1973-09-01,1973,9,4199.15,4.07,,4199.15,14849459.11,968281.78,987404.91,15270080.99,334894.83197500004,215362.47950000004,970879.1914750002
285,1973-10-01,1973,10,4199.2,0.67,,4199.2,14898211.77,970473.32,968281.78,14849459.11,54062.39938333334,260441.48399999997,265751.2233833317
286,1973-11-01,1973,11,4199.23,2.52,,4199.23,14927137.87,971808.36,970473.32,14898211.77,203799.39719999998,245791.35300000003,420664.65020000003
287,1973-12-01,1973,12,4199.4,2.26,,4199.4,15092909.92,979291.94,971808.36,14927137.87,183023.9078,285838.218,303090.07579999976
288,1974-01-01,1974,1,4199.62,1.8,,4199.62,15309651.19,989189.03,979291.94,15092909.92,146893.791,340687.94350000005,270840.46449999884
289,1974-02-01,1974,2,4199.95,1.65,,4199.95,15638655.34,1004483.52,989189.03,15309651.19,136013.491625,312492.491,119501.8326249998
290,1974-03-01,1974,3,4200.38,0.97,,4200.38,16081687.92,1042702.74,1004483.52,15638655.34,81195.7512,547634.4325,185797.60369999893
291,1974-04-01,1974,4,4200.88,4.57,,4200.88,16610824.32,1071887.51,1042702.74,16081687.92,397095.96015,541142.437,409101.9971500002
292,1974-05-01,1974,5,4201.2,0.3899999999999999,,4201.2,16958159.36,1098709.07,1071887.51,16610824.32,34836.34407499999,592977.2424999999,280478.5465750024
293,1974-06-01,1974,6,4201.27,0.28,,4201.27,17035002.02,1102287.16,1098709.07,16958159.36,25636.54496666667,369760.10299999994,318553.98796666786
294,1974-07-01,1974,7,4200.73,0.18,,4200.73,16450747.69,1063547.62,1102287.16,17035002.02,16534.307399999998,111044.26400000002,711832.901399998
295,1974-08-01,1974,8,4200.02,0.32,,4200.02,15709327.07,1026385.0,1063547.62,16450747.69,28361.269866666673,111480.634,881262.5238666646
296,1974-09-01,1974,9,4199.5,0.03,,4199.5,15191158.1,983737.08,1026385.0,15709327.07,2565.9625,148294.394,669029.3265000004
297,1974-10-01,1974,10,4199.2,2.03,,4199.2,14898211.77,970473.32,983737.08,15191158.1,166415.52269999997,178104.4155,637466.2682000007
298,1974-11-01,1974,11,4199.33,0.9,,4199.33,15024637.08,976232.05,970473.32,14898211.77,72785.499,177699.7815,124059.97049999982
299,1974-12-01,1974,12,4199.4,1.34,,4199.4,15092909.92,979291.94,976232.05,15024637.08,109012.57891666668,231581.559,272321.29791666754
300,1975-01-01,1975,1,4199.55,1.28,,4199.55,15240210.22,986042.85,979291.94,15092909.92,104457.80693333334,250391.08950000003,207548.59643333405
301,1975-02-01,1975,2,4199.73,1.24,,4199.73,15418600.42,994149.68,986042.85,15240210.22,101891.09449999999,226107.09900000005,149607.99349999987
302,1975-03-01,1975,3,4200.08,3.44,,4200.08,15771058.12,1029262.5,994149.68,15418600.42,284989.5749333334,364301.511,296833.385933334
303,1975-04-01,1975,4,4200.52,2.46,,4200.52,16228593.24,1052686.1,1029262.5,15771058.12,210998.8125,414097.2785,167560.97099999897
304,1975-05-01,1975,5,4201.02,2.58,,4201.02,16761531.83,1079054.27,1052686.1,16228593.24,226327.51150000002,700572.2000000002,393961.1215000022
305,1975-06-01,1975,6,4201.45,1.81,,4201.45,17234548.09,1112254.48,1079054.27,16761531.83,162757.35239166667,592050.9480000001,281792.0403916687
306,1975-07-01,1975,7,4201.42,0.28,,4201.42,17200898.41,1110818.05,1112254.48,17234548.09,25952.604533333335,253705.518,313307.80253333226
307,1975-08-01,1975,8,4200.9,0.1,,4200.9,16632293.81,1072905.27,1110818.05,17200898.41,9256.817083333333,133295.16700000002,711156.5840833317
308,1975-09-01,1975,9,4200.3,0.08,,4200.3,15998327.28,1039305.06,1072905.27,16632293.81,7152.701800000001,183263.499,824382.730800001
309,1975-10-01,1975,10,4199.95,1.91,,4199.95,15638655.34,1004483.52,1039305.06,15998327.28,165422.72204999998,372223.61,897318.2720499989
310,1975-11-01,1975,11,4200.15,1.71,,4200.15,15843039.39,1032496.04,1004483.52,15638655.34,143138.90159999998,390711.8135,329466.66509999894
311,1975-12-01,1975,12,4200.38,1.03,,4200.38,16081687.92,1042702.74,1032496.04,15843039.39,88622.57676666667,344289.9795000001,194264.02626666613
312,1976-01-01,1976,1,4200.65,0.63,,4200.65,16365749.35,1059314.44,1042702.74,16081687.92,54741.89385,319268.12700000004,89948.5908500012
313,1976-02-01,1976,2,4200.95,1.9,,4200.95,16686316.33,1075491.28,1059314.44,16365749.35,167724.78633333332,332863.036,180020.84233333357
314,1976-03-01,1976,3,4201.35,1.9,,4201.35,17123469.42,1106887.49,1075491.28,16686316.33,170286.11933333334,478687.9725,211821.00183333084
315,1976-04-01,1976,4,4201.75,2.47,,4201.75,17570549.34,1127771.84,1106887.49,17123469.42,227834.34169166666,619002.746,399757.16769166663
316,1976-05-01,1976,5,4202.15,0.99,,4202.15,18025155.02,1147854.76,1127771.84,17570549.34,93041.17680000002,548943.5425,187379.03930000216
317,1976-06-01,1976,6,4202.12,1.24,,4202.12,17991008.0,1144315.73,1147854.76,18025155.02,118611.65853333334,213125.09150000004,365883.77003333345
318,1976-07-01,1976,7,4201.7,1.55,,4201.7,17514434.38,1125616.42,1144315.73,17991008.0,147807.44845833335,57567.1205,681948.188958332
319,1976-08-01,1976,8,4201.08,0.82,,4201.08,16826712.17,1090869.7,1125616.42,17514434.38,76917.12203333332,83757.25450000001,848396.5865333304
320,1976-09-01,1976,9,4200.6,0.16,,4200.6,16313053.64,1056770.48,1090869.7,16826712.17,14544.929333333333,141314.45750000002,669517.9168333337
321,1976-10-01,1976,10,4200.4,0.57,,4200.4,16102571.02,1043601.84,1056770.48,16313053.64,50196.597799999996,216054.721,476733.9388000015
322,1976-11-01,1976,11,4200.33,0.03,,4200.33,16029809.18,1040607.85,1043601.84,16102571.02,2609.0045999999998,213494.02250000005,288864.8671000004
323,1976-12-01,1976,12,4200.35,0.08,,4200.35,16050649.65,1041405.34,1040607.85,16029809.18,6937.385666666667,221021.405,207118.3206666652
324,1977-01-01,1977,1,4200.48,0.76,,4200.48,16186481.87,1050786.17,1041405.34,16050649.65,65955.67153333334,214517.5085,144640.9600333348
325,1977-02-01,1977,2,4200.55,0.64,,4200.55,16259970.7,1054165.31,1050786.17,16186481.87,56041.929066666664,140596.43050000002,123149.52956666797
326,1977-03-01,1977,3,4200.7,3.1,,4200.7,16419093.4,1061992.09,1054165.31,16259970.7,272326.03841666674,168446.75400000002,281650.09241666645
327,1977-04-01,1977,4,4200.75,0.59,,4200.75,16472048.76,1064499.26,1061992.09,16419093.4,52214.611091666666,100555.516,99814.76709166728
328,1977-05-01,1977,5,4200.58,4.76,,4200.58,16291908.06,1055708.87,1064499.26,16472048.76,422251.37313333334,89120.63850000002,691512.7116333302
329,1977-06-01,1977,6,4200.65,0.06,,4200.65,16365749.35,1059314.44,1055708.87,16291908.06,5278.544350000001,35814.076,-32748.66964999959
330,1977-07-01,1977,7,4200.1,0.61,,4200.1,15791672.59,1030250.56,1059314.44,16365749.35,53848.484033333334,34040.827000000005,661966.0710333325
331,1977-08-01,1977,8,4199.52,1.85,,4199.52,15210861.76,984681.46,1030250.56,15791672.59,158830.29466666668,56753.8855,796395.0101666674
332,1977-09-01,1977,9,4199.12,1.85,,4199.12,14820639.9,966932.72,984681.46,15210861.76,151805.05841666667,88628.7305,630655.6489166655
333,1977-10-01,1977,10,4198.85,0.8300000000000001,,4198.85,14561254.0,954273.06,966932.72,14820639.9,66879.51313333333,56220.324,382485.73713333346
334,1977-11-01,1977,11,4198.67,1.2,,4198.67,14390138.33,945138.53,954273.06,14561254.0,95427.306,107529.502,374072.4780000001
335,1977-12-01,1977,12,4198.67,1.42,,4198.67,14390138.33,945138.53,945138.53,14390138.33,111841.39271666667,123332.04649999998,235173.43921666592
336,1978-01-01,1978,1,4198.83,2.33,,4198.83,14542161.82,953229.97,945138.53,14390138.33,183514.39790833334,147318.51200000002,178809.41990833357
337,1978-02-01,1978,2,4199.2,1.96,,4199.2,14898211.77,970473.32,953229.97,14542161.82,155694.22843333334,157237.9955,-43117.726066665724
338,1978-03-01,1978,3,4199.52,3.47,,4199.52,15210861.76,984681.46,970473.32,14898211.77,280628.53503333335,286603.84900000005,254582.3940333333
339,1978-04-01,1978,4,4199.88,2.9,,4199.88,15568146.35,1001121.39,984681.46,15210861.76,237964.68616666665,498987.1115,379667.2076666672
340,1978-05-01,1978,5,4200.2,1.57,,4200.2,15895026.19,1034869.34,1001121.39,15568146.35,130980.04852499999,520533.872,324634.08052499965
341,1978-06-01,1978,6,4200.23,0.06,,4200.23,15925868.65,1036227.19,1034869.34,15895026.19,5174.3467,274248.6275,248580.51419999823
342,1978-07-01,1978,7,4199.73,0.06,,4199.73,15418600.42,994149.68,1036227.19,15925868.65,5181.13595,42920.95650000001,555370.3224499989
343,1978-08-01,1978,8,4199.08,0.92,,4199.08,14781963.42,965105.85,994149.68,15418600.42,76218.14213333334,44055.518500000006,756910.660633333
344,1978-09-01,1978,9,4198.58,2.51,,4198.58,14305432.71,940453.81,965105.85,14781963.42,201867.97362499996,89814.86349999999,768213.5471250005
345,1978-10-01,1978,10,4198.5,0.0,,4198.5,14230286.54,936381.99,940453.81,14305432.71,0.0,116058.552,191204.722000001
346,1978-11-01,1978,11,4198.4,1.73,,4198.4,14136817.96,931209.92,936381.99,14230286.54,134995.070225,158086.93349999998,386550.58372499794
347,1978-12-01,1978,12,4198.52,0.5800000000000001,,4198.52,14249041.66,937326.36,931209.92,14136817.96,45008.47946666667,168234.51950000005,101019.29896666855
348,1979-01-01,1979,1,4198.67,0.72,,4198.67,14390138.33,945138.53,937326.36,14249041.66,56239.5816,156262.1135,71405.0251000002
349,1979-02-01,1979,2,4198.82,1.05,,4198.82,14532389.94,952762.35,945138.53,14390138.33,82699.62137500002,175392.97100000002,115840.98237500153
350,1979-03-01,1979,3,4199.25,0.8,,4199.25,14946602.03,972738.67,952762.35,14532389.94,63517.49,360352.3625000001,9657.762500001118
351,1979-04-01,1979,4,4199.8,1.04,,4199.8,15488129.43,997331.67,972738.67,14946602.03,84304.01806666667,363847.2895000001,-93376.0924333334
352,1979-05-01,1979,5,4199.88,0.84,,4199.88,15568146.35,1001121.39,997331.67,15488129.43,69813.2169,280056.31549999997,269852.6124000009
353,1979-06-01,1979,6,4199.62,0.35,,4199.62,15309651.19,989189.03,1001121.39,15568146.35,29199.373874999997,77691.7115,365386.24537499994
354,1979-07-01,1979,7,4199.08,0.3999999999999999,,4199.08,14781963.42,965105.85,989189.03,15309651.19,32972.967666666664,38356.923,599017.6606666669
355,1979-08-01,1979,8,4198.5,0.63,,4198.5,14230286.54,936381.99,965105.85,14781963.42,50668.057125,40610.179,642955.1161250006
356,1979-09-01,1979,9,4198.0,0.05,,4198.0,13768606.34,910413.16,936381.99,14230286.54,3901.591625,37644.8465,503226.63812499866
357,1979-10-01,1979,10,4197.58,1.29,,4197.58,13390903.02,888635.22,910413.16,13768606.34,97869.41470000001,105762.20350000002,581334.9382000007
358,1979-11-01,1979,11,4197.58,0.98,,4197.58,13390903.02,888635.22,888635.22,13390903.02,72571.8763,135542.4725,208114.3487999998
359,1979-12-01,1979,12,4197.62,0.55,,4197.62,13426522.48,890651.1,888635.22,13390903.02,40729.11425,119668.522,124778.17624999955
360,1980-01-01,1980,1,4197.77,2.87,,4197.77,13560619.89,898516.97,890651.1,13426522.48,213014.05474999998,301148.8545,380065.4992499985
361,1980-02-01,1980,2,4198.3,2.25,,4198.3,14043873.91,925946.42,898516.97,13560619.89,168471.931875,305365.77550000005,-9416.312625000253
362,1980-03-01,1980,3,4198.98,2.46,,4198.98,14685595.6,960352.34,925946.42,14043873.91,189819.0161,297249.29349999997,-154653.38039999828
363,1980-04-01,1980,4,4199.25,0.89,,4199.25,14946602.03,972738.67,960352.34,14685595.6,71226.13188333334,464291.7295000001,274511.43138333224
364,1980-05-01,1980,5,4199.62,2.7,,4199.62,15309651.19,989189.03,972738.67,14946602.03,218866.20075000002,782028.5945,637845.6352500003
365,1980-06-01,1980,6,4200.33,0.42,,4200.33,16029809.18,1040607.85,989189.03,15309651.19,34621.61605,688248.7145,2712.340549999848
366,1980-07-01,1980,7,4200.25,1.34,,4200.25,15946621.73,1037052.43,1040607.85,16029809.18,116201.20991666667,146100.643,345489.30291666463
367,1980-08-01,1980,8,4199.65,0.26,,4199.65,15339134.53,990558.26,1037052.43,15946621.73,22469.46931666667,123264.6075,753221.276816668
368,1980-09-01,1980,9,4199.25,0.72,,4199.25,14946602.03,972738.67,990558.26,15339134.53,59433.495599999995,227822.8265,679788.8221000005
369,1980-10-01,1980,10,4199.05,1.74,,4199.05,14752769.3,963700.57,972738.67,14946602.03,141047.10715,266633.97099999996,601513.808149999
370,1980-11-01,1980,11,4199.05,1.17,,4199.05,14752769.3,963700.57,963700.57,14752769.3,93960.80557499999,299056.26200000005,393017.0675750002
371,1980-12-01,1980,12,4199.3,0.37,,4199.3,14995102.65,974905.45,963700.57,14752769.3,29714.100908333334,303969.39149999997,91350.14240833372
372,1981-01-01,1981,1,4199.58,0.64,,4199.58,15270080.99,987404.91,974905.45,14995102.65,51994.95733333333,260860.00249999997,37876.61983333342
373,1981-02-01,1981,2,4199.83,0.81,,4199.83,15518344.68,998734.97,987404.91,15270080.99,66649.83142500001,180218.8265,-1395.0320749990642
374,1981-03-01,1981,3,4199.9,2.1100000000000003,,4199.9,15588197.28,1002131.65,998734.97,15518344.68,175610.8988916667,192881.49050000004,298639.78939166665
375,1981-04-01,1981,4,4200.02,0.4499999999999999,,4200.02,15709327.07,1026385.0,1002131.65,15588197.28,37579.93687499999,191266.92150000003,107717.06837499887
376,1981-05-01,1981,5,4199.95,3.68,,4199.95,15638655.34,1004483.52,1026385.0,15709327.07,314758.0666666667,217383.666,602813.4626666661
