date,year,month,elevation_ft,monthly_precip_in,snow_water_equiv_in,volume_acft,SA_ac,SA_prior_month_ac,prior_month_vol_acft,precip_acft,total_inflow_cfs_acft,evaporation_acft,bear_river_acft,weber_river_acft,jordan_river_surplus_acft,jordan_river_1700_acft
2002-07-01,2002,7,4198.68,0.14,0.0,14399832.11,945614.78,974495.79,14985584.13,11369.11755,30733.73745,627854.8750000019,5055.9415,5641.470699999999,11375.3725,6922.415
2002-08-01,2002,8,4197.97,0.03,0.0,13741514.45,908865.07,945614.78,14399832.11,2364.03695,26891.301250000004,687572.9981999993,4086.6050500000006,3753.1787,10429.243,7085.062
2002-09-01,2002,9,4197.58,1.12,0.0,13390903.02,888635.22,908865.07,13741514.45,84827.40653333333,50714.32635,486153.162883332,18201.3894,6733.5858,12696.383500000002,7412.3395
2002-10-01,2002,10,4197.4,0.71,0.4,13231625.08,879251.73,888635.22,13390903.02,52577.583849999995,65637.18860000001,277492.7124499995,27602.386,7037.259650000001,11272.2305,7684.0790000000015
2002-11-01,2002,11,4197.31,0.64,0.9,13152852.0,874251.29,879251.73,13231625.08,46893.4256,87756.18884999999,213422.6944500003,41766.5595,6695.1059000000005,6178.00745,7471.8445
2002-12-01,2002,12,4197.28,0.54,4.2,13126415.06,872433.17,874251.29,13152852.0,39341.30805000001,99448.32630000002,165226.57434999943,50365.03200000001,4685.8204,6464.02815,7463.910500000001
2003-01-01,2003,1,4197.51,0.64,7.8,13328980.14,885130.97,872433.17,13126415.06,46529.769066666675,95845.4969,-60189.81403333321,46457.537,4726.87885,5500.840550000001,9247.077
2003-02-01,2003,2,4197.64,1.06,10.9,13444362.87,891760.27,885130.97,13328980.14,78186.56901666666,102799.44955,65603.28856666759,49934.6125,2840.7687,6193.6771,5975.293750000001
2003-03-01,2003,3,4197.74,1.39,16.5,13533882.41,896980.38,891760.27,13444362.87,103295.56460833333,127384.337,141160.36160833202,61067.998,3280.3123,8112.316650000001,6421.184550000001
2003-04-01,2003,4,4197.68,1.65,25.9,13480107.99,893831.76,896980.38,13533882.41,123334.80224999998,137904.62265,315013.844899999,65106.40400000001,4575.736150000001,10877.514,7073.161
2003-05-01,2003,5,4197.63,1.67,30.8,13435222.4,891111.98,893831.76,13480107.99,124391.5866,65279.36520000001,234556.54179999977,17254.26815,4634.051050000001,28338.2645,7997.472
2003-06-01,2003,6,4197.22,0.88,0.5,13074558.24,868725.06,891111.98,13435222.4,65348.211866666665,42552.22385000001,468564.5957166683,4814.549550000001,3455.0586500000004,23811.917500000003,7932.016500000001
2003-07-01,2003,7,4196.7,0.3299999999999999,0.0,12630914.72,837871.61,868725.06,13074558.24,23889.939149999995,24367.89255,491901.35170000046,2486.1189000000004,3044.6725,8903.733149999998,8396.1555
2003-08-01,2003,8,4196.05,0.6699999999999999,0.0,12098158.23,801026.29,837871.61,12630914.72,46781.16489166666,27081.1222,606618.7770916652,3095.64845,3908.48675,10782.306,7757.4685
2003-09-01,2003,9,4195.61,1.59,0.0,11750263.38,780694.18,801026.29,12098158.23,106135.983425,32042.84745,486073.6808749996,6656.2293,4827.640650000001,11678.848000000002,7392.504499999999
2003-10-01,2003,10,4195.32,0.16,0.0,11525731.8,767565.84,780694.18,11750263.38,10409.255733333335,53746.106100000005,288686.94183333404,21588.414,4173.48235,8538.9675,6825.2235
2003-11-01,2003,11,4195.09,1.94,1.0,11350411.1,757130.65,767565.84,11525731.8,124089.81079999998,85880.78960000002,385291.30040000007,39435.947,6988.2672,8450.9001,6821.851550000002
2003-12-01,2003,12,4195.16,3.97,8.2,11403757.78,760289.09,757130.65,11350411.1,250484.05670833337,93081.48965,290218.8663583342,43559.6435,5779.125600000001,9138.57955,6468.193499999999
2004-01-01,2004,1,4195.39,0.46,18.3,11579814.33,770787.49,760289.09,11403757.78,29144.415116666667,99423.13585,-47488.9990333356,53457.3085,3048.6395,8090.498150000001,6490.408699999999
2004-02-01,2004,2,4195.58,2.25,26.3,11727031.08,779359.81,770787.49,11579814.33,144522.65437499998,109697.66585,107003.57022500038,59457.396,3931.89205,11461.8531,5038.4866999999995
2004-03-01,2004,3,4196.13,0.88,35.2,12162463.85,805078.18,779359.81,11727031.08,57153.05273333334,215115.53375,-163164.1835166663,96021.235,7259.61,16679.2515,4699.90325
2004-04-01,2004,4,4196.25,2.38,42.5,12259568.02,811974.0,805078.18,12162463.85,159673.83903333335,140575.40540000002,203145.07443333417,65280.952,4811.5743,17157.274999999998,5782.100850000001
2004-05-01,2004,5,4196.03,0.95,42.4,12082130.96,800160.71,811974.0,12259568.02,64281.274999999994,76451.82564999998,318170.1606499981,24895.90025,4851.442650000001,22350.078,7200.1050000000005
2004-06-01,2004,6,4195.71,1.7,14.7,11828630.84,785200.08,800160.71,12082130.96,113356.10058333332,76706.3087,443562.52928333543,29910.3866,3558.7957,18999.9465,6815.306
2004-07-01,2004,7,4195.22,0.34,0.0,11449502.43,763044.63,785200.08,11828630.84,22247.3356,26538.4366,427914.1821999997,2645.5923,3933.47885,11924.802,6503.698150000001
2004-08-01,2004,8,4194.64,0.19,0.0,11014657.73,735781.12,763044.63,11449502.43,12081.539975000002,26468.81575,473395.05572499894,2880.042,3856.717400000001,11668.9305,6272.025349999999
2004-09-01,2004,9,4194.3,0.5,0.0,10766978.0,719915.15,735781.12,11014657.73,30657.546666666665,33064.1516,311401.42826666683,7824.1141,5761.472449999999,8365.80795,6319.4310000000005
2004-10-01,2004,10,4194.06,3.48,0.0,10595642.61,709518.91,719915.15,10766978.0,208775.3935,101714.07835,481824.8618500009,33205.773499999996,9298.648,14269.89405,6378.5393
2004-11-01,2004,11,4194.3,1.24,12.1,10766978.0,719915.15,709518.91,10595642.61,73316.95403333334,113193.9813,15175.545333333312,44353.0435,5311.61465,12232.2445,6876.596149999999
2004-12-01,2004,12,4194.41,0.52,15.9,10846695.9,724913.27,719915.15,10766978.0,31196.32316666667,144866.70765,96345.1308166664,64939.79000000001,5702.364150000001,7573.003,7430.191000000001
2005-01-01,2005,1,4194.83,1.44,25.1,11155299.18,745040.66,724913.27,10846695.9,86989.5924,167049.97329999998,-54563.71429999918,76215.9875,4277.6161,8793.2522,8707.565
2005-02-01,2005,2,4195.36,1.23,41.2,11556500.95,769393.41,745040.66,11155299.18,76366.66765,132073.13265,-192761.9697000012,56398.83900000001,3798.7992,10319.55545,4696.928
2005-03-01,2005,3,4195.59,2.44,48.7,11734643.89,779754.13,769393.41,11556500.95,156443.3267,298395.95485000004,276696.34154999815,137252.2495,6628.0636,14241.530000000002,6608.030250000001
2005-04-01,2005,4,4195.96,3.15,60.3,12026381.19,796724.66,779754.13,11734643.89,204685.459125,463558.9452600001,376507.1043849997,185318.40500000003,63674.11865,24904.826,3450.6156100000003
2005-05-01,2005,5,4196.82,2.88,67.3,12731563.24,844943.52,796724.66,12026381.19,191213.9184,881766.35312,367798.2215199992,360520.96,148901.345,50402.7185,1883.76962
2005-06-01,2005,6,4197.34,1.64,57.1,13178915.54,875861.74,844943.52,12731563.24,115475.6144,505996.2054500002,174119.51985000074,192849.7545,76223.92150000001,51402.4025,6035.195449999999
2005-07-01,2005,7,4197.01,0.01,5.6,12893499.41,855771.02,875861.74,13178915.54,729.8847833333334,63945.659800000016,350091.6745833326,14989.3095,7964.5459,23989.837450000003,9211.374
2005-08-01,2005,8,4196.34,0.72,0.0,12332740.01,816928.46,855771.02,12893499.41,51346.2612,43630.256100000006,655735.9173000008,10518.5005,5453.2365500000005,13039.529,8897.981000000002
2005-09-01,2005,9,4195.77,0.4,0.0,11875870.27,788027.34,816928.46,12332740.01,27230.948666666663,61599.972700000006,545700.6613666676,17680.919,5987.19475,14786.9925,8661.9445
2005-10-01,2005,10,4195.5,0.91,0.0,11664767.55,775681.82,788027.34,11875870.27,59758.73995,128333.04505,399194.50499999896,47705.158500000005,10209.669550000002,13856.731,8860.2945
2005-11-01,2005,11,4195.5,0.8,1.0,11664767.55,775681.82,775681.82,11664767.55,51712.12133333333,147491.0765,199203.19783333316,51820.921,20142.4425,9766.754,7455.9765
2005-12-01,2005,12,4195.56,1.26,6.1,11711438.19,778400.01,775681.82,11664767.55,81446.59109999999,190025.6472,224801.59830000065,73131.64499999999,19392.6795,15562.541000000005,7356.8015
2006-01-01,2006,1,4196.07,1.36,20.3,12114205.04,802139.11,778400.01,11711438.19,88218.66780000001,246957.65100000004,-67590.53119999915,111385.426,19049.534,12281.832,8118.4655
2006-02-01,2006,2,4196.45,1.26,33.9,12423242.26,823324.69,802139.11,12114205.04,84224.60655,208082.43945,-16730.17400000058,88001.9445,29433.1565,10879.4975,6840.496449999999
2006-03-01,2006,3,4196.78,2.76,43.1,12697782.55,842411.44,823324.69,12423242.26,189364.67869999996,390324.892155,305149.280855,153701.415,51846.70650000001,36359.5385,2292.787155
2006-04-01,2006,4,4197.51,3.14,58.5,13328980.14,885130.97,842411.44,12697782.55,220430.99346666664,842865.7131,432099.1165666654,295620.84,171870.27500000002,95366.68,3071.6481
2006-05-01,2006,5,4198.07,0.79,68.9,13832297.28,914164.01,885130.97,13328980.14,58271.12219166667,663298.4266799998,218252.40887166932,236909.24000000005,90979.178,109350.355,1765.4736800000005
2006-06-01,2006,6,4197.95,0.72,34.5,13723331.09,907761.33,914164.01,13832297.28,54849.8406,268731.12555,432547.15615000017,71435.7525,34852.276849999995,87240.2805,6964.465200000001
2006-07-01,2006,7,4197.42,0.26,0.0,13249239.13,880397.17,907761.33,13723331.09,19668.16215,43893.6649,537653.7870499976,7541.267,5003.1804,20729.5585,9082.4465
2006-08-01,2006,8,4196.8,0.92,0.0,12714661.45,843685.72,880397.17,13249239.13,67497.11636666668,44331.225000000006,646406.021366667,9171.704,6222.239499999999,17442.899,8933.684
2006-09-01,2006,9,4196.41,1.87,0.0,12390322.67,820980.46,843685.72,12714661.45,131474.35803333335,112167.91675000002,567981.0547833331,38089.1505,12272.311200000002,19285.5705,8894.014000000001
2006-10-01,2006,10,4196.44,1.02,0.0,12414802.83,822777.97,820980.46,12390322.67,69783.3391,181841.3295,227144.50859999843,68325.6245,17809.8465,14033.2625,9647.744
2006-11-01,2006,11,4196.5,1.13,1.5,12464325.09,826391.41,822777.97,12414802.83,77478.25884166665,179371.87199999997,207327.87084166703,77205.754,17621.414,7569.036,9046.7435
2006-12-01,2006,12,4196.68,0.91,5.6,12614152.42,836647.47,826391.41,12464325.09,62668.01525833334,194359.198,107199.88325833344,86916.96999999999,19410.531000000003,10213.0415,7834.825000000001
2007-01-01,2007,1,4196.84,0.73,9.1,12748489.39,846019.32,836647.47,12614152.42,50896.054424999995,191094.75370000003,107653.83812499791,80298.03050000001,28490.994,10175.355,7517.8617
2007-02-01,2007,2,4196.99,1.53,10.9,12876378.06,854715.27,846019.32,12748489.39,107867.4633,208653.29075000004,188632.0840500016,82910.3,14390.2925,41288.53600000001,2151.10575
2007-03-01,2007,3,4197.42,1.11,19.7,13249239.13,880397.17,854715.27,12876378.06,79061.16247500002,326813.7577,33013.850174998865,116034.75,19215.15625,77029.2225,4999.80845
2007-04-01,2007,4,4197.59,0.53,25.8,13399583.2,889083.01,880397.17,13249239.13,38884.20834166667,226270.1427,114810.28104166871,85810.177,7186.6172,38949.9895,7459.9435
2007-05-01,2007,5,4197.39,0.5700000000000001,24.5,13223041.14,878748.36,889083.01,13399583.2,42231.442975000005,95116.56065,313890.06362499855,28397.7695,7539.08515,22500.824,8435.8255
2007-06-01,2007,6,4197.02,0.8,0.0,12901862.23,856698.54,878748.36,13223041.14,58583.223999999995,37522.46455,417284.5985499993,6383.2997,5242.7872,15175.7585,8223.39265
2007-07-01,2007,7,4196.45,0.53,0.0,12423242.26,823324.69,856698.54,12901862.23,37837.51885,33976.36325,550433.8521000016,4751.47425,5403.4507,13039.529,9244.6968
2007-08-01,2007,8,4195.84,0.0999999999999999,0.0,11931005.77,791299.97,823324.69,12423242.26,6861.039083333326,33093.705749999994,532191.2348333336,4651.10915,5031.346100000001,13432.262,8441.776
2007-09-01,2007,9,4195.32,1.74,0.0,11525731.8,767565.84,791299.97,11931005.77,114738.49564999998,44399.8541,564412.3197499998,8930.1137,5953.276900000001,14193.926,7686.0625
2007-10-01,2007,10,4195.16,1.88,0.0,11403757.78,760289.09,767565.84,11525731.8,120251.98159999998,87061.17045,329287.1720500011,28802.4035,9141.35645,11510.2505,7999.4555
2007-11-01,2007,11,4195.11,0.49,2.8,11365576.64,758107.42,760289.09,11403757.78,31045.137841666663,92199.22885,161425.50669166446,37283.8495,5885.2428500000005,6801.4215,6759.768
2007-12-01,2007,12,4195.19,3.35,4.6,11426423.65,761676.89,758107.42,11365576.64,211638.32141666667,109682.59124999998,260473.90266666748,44874.704,4170.30875,8890.046999999999,7430.191000000001
2008-01-01,2008,1,4195.33,1.3,15.4,11533604.44,767995.91,761676.89,11426423.65,82514.99641666668,125637.27019999998,100971.47661666758,52152.1655,3895.594,8523.0995,7474.224699999999
2008-02-01,2008,2,4195.49,1.24,31.8,11657194.55,775273.69,767995.91,11533604.44,79359.57736666666,141515.58440000002,97285.05176666564,64699.7865,14301.23335,11827.6105,3352.71005
2008-03-01,2008,3,4195.95,1.34,43.8,12018602.67,796320.16,775273.69,11657194.55,86572.22871666666,209276.10975000003,-65559.78153333254,82210.1245,29468.8595,12872.915,3706.16975
2008-04-01,2008,4,4196.01,0.75,49.9,12066513.74,799172.48,796320.16,12018602.67,49770.01,205575.8905,207434.83049999925,79734.71650000001,22768.5965,13172.4235,6480.094500000001
2008-05-01,2008,5,4195.93,1.01,56.6,12002669.25,795482.55,799172.48,12066513.74,67263.68373333334,255448.41945,386556.59318333305,87371.1915,40030.997,33858.345,5299.316949999999
2008-06-01,2008,6,4195.9,0.75,38.3,11978610.79,794073.07,795482.55,12002669.25,49717.659375,227009.5915,300785.7108750008,70812.9335,37453.835450000006,41879.619,5076.371550000001
2008-07-01,2008,7,4195.38,0.14,0.0,11571913.05,770358.02,794073.07,11978610.79,9264.185816666666,40816.463,456778.388816664,5239.01855,6064.947949999999,20600.631,7162.418500000001
2008-08-01,2008,8,4194.71,0.8300000000000001,0.0,11066153.55,739172.17,770358.02,11571913.05,53283.09638333334,35155.355650000005,594197.9520333335,5257.0684,5548.8412499999995,14705.669,7686.0625
2008-09-01,2008,9,4194.23,0.31,0.0,10716822.03,716836.57,739172.17,11066153.55,19095.281058333338,52478.84795,420905.64900833555,11730.419,6973.39095,17964.5595,7763.419000000001
2008-10-01,2008,10,4194.01,1.29,0.0,10560368.26,707094.27,716836.57,10716822.03,77059.931275,122249.0555,355762.75677500106,48748.4795,8997.155999999999,15360.224,7444.0755
2008-11-01,2008,11,4194.03,1.5,0.0,10574186.87,708151.24,707094.27,10560368.26,88386.78375,128962.4096,203530.5833500009,53467.226,6577.6827,11270.247,6022.6994
2008-12-01,2008,12,4194.07,1.28,6.0,10602573.35,709904.25,708151.24,10574186.87,75536.13226666667,129738.3548,176888.00706666708,54986.587,4467.2387,10149.5695,5757.3071
2009-01-01,2009,1,4194.23,2.15,17.3,10716822.03,716836.57,709904.25,10602573.35,127191.178125,156831.57635,169774.07447499968,63745.723000000005,6166.899850000001,13503.668000000003,5855.2919999999995
2009-02-01,2009,2,4194.64,0.83,26.0,11014657.73,735781.12,716836.57,10716822.03,49581.196091666665,131099.82920000004,-117154.67470833471,52360.43300000001,6109.37835,14479.55,2338.74485
2009-03-01,2009,3,4195.08,1.72,32.9,11343019.32,756714.45,735781.12,11014657.73,105461.96053333332,269068.5189,46168.88943333365,117885.3555,10487.35955,17754.308500000003,2818.7518499999996
2009-04-01,2009,4,4195.35,2.55,43.5,11548989.36,768997.64,756714.45,11343019.32,160801.820625,391208.28354999993,346040.0641750004,155784.09,34187.40765000001,30924.748500000005,5086.487400000001
2009-05-01,2009,5,4195.73,1.36,51.8,11844358.46,786035.49,768997.64,11548989.36,87153.06586666667,513120.14405,304904.10991666466,158322.97,79722.81549999998,99175.0,3434.0335499999997
2009-06-01,2009,6,4195.88,2.64,12.7,11962724.39,793106.36,786035.49,11844358.46,172927.8078,547289.3035000002,601851.1813000012,180319.985,86746.389,100146.915,7275.478000000001
2009-07-01,2009,7,4195.84,0.28,0.0,11931005.77,791299.97,793106.36,11962724.39,18505.815066666662,71653.5408,121877.97586666793,15358.240500000002,8086.531150000002,33798.84,7729.50115
2009-08-01,2009,8,4195.12,0.4,0.0,11373352.25,758516.63,791299.97,11931005.77,26376.665666666664,40714.1144,624744.3000666648,8797.020850000003,5802.332550000002,15417.7455,7650.3595
2009-09-01,2009,9,4194.69,1.19,0.0,11051364.63,738284.12,758516.63,11373352.25,75219.56580833334,58747.50135,455954.68715833314,15475.267,7838.990349999999,17169.176000000003,8009.373
2009-10-01,2009,10,4194.4,1.1800000000000002,1.2,10839265.05,724476.65,738284.12,11051364.63,72597.93846666667,144140.945,428838.46346666664,58808.7915,13420.361000000004,13672.2655,8445.743
2009-11-01,2009,11,4194.38,0.2,1.3,10824770.86,723509.07,724476.65,10839265.05,12074.610833333334,144619.96025,171188.76108333468,61605.5265,8070.8615,6479.102750000001,7483.745500000001
2009-12-01,2009,12,4194.39,1.35,2.6,10832192.12,724074.2,723509.07,10824770.86,81394.770375,136712.53915,210686.04952500015,59616.075999999994,7852.6765,7454.3897,7522.82045
2010-01-01,2010,1,4194.52,0.38,8.6,10926620.45,730137.91,724074.2,10832192.12,22929.016333333333,151285.90869999997,79786.59503333457,59881.86500000001,18617.131,6585.6167,7444.0755
2010-02-01,2010,2,4194.83,0.5,17.4,11155299.18,745040.66,730137.91,10926620.45,30422.412916666668,167126.13970000003,-31130.177383335307,54337.982500000006,7058.284750000001,45485.02695000001,7592.838000000001
2010-03-01,2010,3,4195.28,1.9,21.4,11495036.34,765765.14,745040.66,11155299.18,117964.77116666667,200755.39045,-21016.998383332044,71751.129,3795.6256,53740.949,6047.8898500000005
2010-04-01,2010,4,4195.37,2.48,29.3,11564392.32,769819.57,765765.14,11495036.34,158258.12893333333,228740.7903,317642.9392333329,91935.225,8657.1841,35018.692500000005,7014.052699999999
2010-05-01,2010,5,4195.45,2.8,38.0,11626188.47,773513.59,769819.57,11564392.32,179624.5663333333,192315.0029,310143.4192333333,60363.8555,29834.41855,44091.22150000001,6220.454349999999
2010-06-01,2010,6,4195.6,0.96,36.4,11742641.54,780179.94,773513.59,11626188.47,61881.0872,317555.17640000005,262983.1936000027,96382.232,67415.198,57176.37100000001,4993.262900000001
2010-07-01,2010,7,4195.2,0.14,0.0,11434235.86,762086.9,780179.94,11742641.54,9102.0993,46145.532450000006,363653.31175000034,7485.530650000001,5497.8653,20854.519000000004,9181.6215
2010-08-01,2010,8,4194.5,1.7000000000000002,0.0,10912014.75,729146.3,762086.9,11434235.86,107962.31083333337,45614.9462,675798.3670333326,7235.808,5766.4312,19769.5445,8931.700499999999
2010-09-01,2010,9,4193.98,0.09,0.0,10538982.51,705723.46,729146.3,10912014.75,5468.59725,48788.74455000001,427289.58180000074,12583.324,5552.411550000001,18426.715,8870.212
2010-10-01,2010,10,4193.69,2.06,0.0,10336009.45,694216.34,705723.46,10538982.51,121149.19396666666,95275.439,419397.6929666661,31833.191500000004,8918.6094,15962.414600000002,8866.245
2010-11-01,2010,11,4193.74,2.64,3.1,10370972.01,696154.8,694216.34,10336009.45,152727.5948,124590.3789,242355.41369999945,45483.6385,8657.9775,10687.098,8273.971899999999
2010-12-01,2010,12,4194.11,3.04,13.1,10631031.96,711678.36,696154.8,10370972.01,176359.216,230514.43600000005,146813.70199999958,87234.33,23264.471500000003,17121.572,9098.3145
2011-01-01,2011,1,4194.66,0.64,30.6,11029397.99,736816.15,711678.36,10631031.96,37956.1792,216737.045,-143672.8058000002,80930.767,30764.085,11538.0195,8802.773
2011-02-01,2011,2,4194.99,1.07,36.5,11275224.4,752544.25,736816.15,11029397.99,65699.44004166668,199397.288,19270.318041667342,71517.07600000002,37859.0645,19206.2305,7616.64
2011-03-01,2011,3,4195.56,2.53,46.8,11711438.19,778400.01,752544.25,11275224.4,158661.41270833332,483119.11150000006,205566.73420833424,148683.16,110300.4515,74678.775,7338.950000000001
2011-04-01,2011,4,4196.39,4.06,58.6,12373897.68,819914.19,778400.01,11711438.19,263358.67005,760066.469265,360965.64931500144,230502.535,198786.37,85806.21,5523.234265000001
2011-05-01,2011,5,4197.25,5.14,73.2,13100459.45,870552.98,819914.19,12373897.68,351196.57804999995,1033305.0192250002,657939.8272750005,326622.945,246906.08,125059.675,1369.3092250000002
2011-06-01,2011,6,4198.28,1.2300000000000002,75.1,14025348.23,924856.68,870552.98,13100459.45,89231.68045000001,1043107.21837,207450.11881999855,325452.68,220545.365,160365.975,2523.44837
2011-07-01,2011,7,4198.33,0.5900000000000001,20.3,14071928.12,927538.62,924856.68,14025348.23,45472.12010000001,513153.2685,512045.4986000024,151281.545,59308.63349999999,133053.18000000002,9754.853
2011-08-01,2011,8,4197.98,0.52,0.0,13750392.25,909320.31,927538.62,14071928.12,40193.3402,267563.24075,629292.4509499986,84048.82900000001,13070.273249999998,73927.0285,11133.3855
2011-09-01,2011,9,4197.55,0.12,0.0,13364025.42,887087.57,909320.31,13750392.25,9093.2031,244250.9669000001,639711.0,82771.455,12135.8464,55004.43850000001,14078.883
2011-10-01,2011,10,4197.52,1.59,0.0,13337626.17,885589.29,887087.57,13364025.42,117539.103025,339162.63200000004,483100.9850249998,120735.645,28120.0795,54936.999500000005,16994.628
2011-11-01,2011,11,4197.65,1.62,0.0,13453073.64,892225.19,885589.29,13337626.17,119554.55415,357206.53150000004,361313.6156500001,131942.42,23417.201,52580.6015,15677.584
2011-12-01,2011,12,4197.83,0.03,5.5,13614670.91,901444.18,892225.19,13453073.64,2230.562975,283091.0705000001,123724.36347500049,106890.81500000002,36563.839,16780.41,9399.8065
2012-01-01,2012,1,4198.02,1.79,7.9,13786841.66,911345.31,901444.18,13614670.91,134465.4235166667,315148.3975,277443.0710166674,128391.955,25789.467,36212.7595,14233.596
2012-02-01,2012,2,4198.46,1.12,15.4,14192836.83,934360.37,911345.31,13786841.66,85058.8956,253515.102,-67421.17239999957,80748.285,17589.678,67220.815,13229.945000000002
2012-03-01,2012,3,4198.59,0.59,23.3,14314619.39,941057.46,934360.37,14192836.83,45939.38485833333,337200.95050000004,261357.77535833232,114011.58,35683.165,66330.22350000001,11647.112
2012-04-01,2012,4,4198.68,2.3,28.4,14399832.11,945614.78,941057.46,14314619.39,180369.3465,266322.95820000005,361479.5847000014,106236.26,19654.8982,32261.6275,10086.0975
2012-05-01,2012,5,4198.54,0.72,27.5,14267818.33,938417.22,945614.78,14399832.11,56736.8868,116209.89305,304960.55984999985,40078.600999999995,7619.21855,26273.441000000003,10074.1965
2012-06-01,2012,6,4198.05,0.0,0.0,13814009.81,912886.59,938417.22,14267818.33,0.0,48462.26045000001,502270.7804499995,12684.482499999998,5541.3039499999995,13511.602,9984.939
2012-07-01,2012,7,4197.43,0.73,0.0,13258269.1,880888.03,912886.59,13814009.81,55533.934225,47119.03425,658393.6784750018,11599.508000000002,6407.696750000001,12111.251,9040.793
2012-08-01,2012,8,4196.86,0.29,0.0,12765438.89,847247.13,880888.03,13258269.1,21288.12739166667,36461.8871,550580.2244916651,7610.6895,3817.4441,11010.4085,9867.9125
2012-09-01,2012,9,4196.44,0.55,0.0,12414802.83,822777.97,847247.13,12765438.89,38832.160125,44962.3747,434430.59482500143,11321.818,6129.4117,13140.687500000004,9608.074
2012-10-01,2012,10,4196.13,1.53,0.0,12162463.85,805078.18,822777.97,12414802.83,104904.191175,107575.1225,464818.2936750017,41588.0445,11541.9865,11254.379,8784.9215
2012-11-01,2012,11,4196.16,1.66,0.9,12186856.46,806559.5,805078.18,12162463.85,111369.14823333334,110984.75900000002,197961.29723333195,44672.387,9179.638,8346.568000000001,7537.300000000001
2012-12-01,2012,12,4196.29,1.38,7.6,12292122.29,814254.69,806559.5,12186856.46,92754.3425,136889.86405,124378.37655000202,58628.293000000005,8324.7495,7514.09305,7293.329499999999
2013-01-01,2013,1,4196.4,1.52,15.8,12381907.21,820447.55,814254.69,12292122.29,103138.9274,123518.4955,136872.5028999988,54421.289500000006,6031.22845,6611.600550000001,7092.996
2013-02-01,2013,2,4196.58,0.68,20.0,12530685.73,830986.94,820447.55,12381907.21,46492.02783333334,119818.4746,17531.982433333993,52905.8955,5309.0361,7325.065500000001,6698.279500000001
2013-03-01,2013,3,4196.85,0.7100000000000001,23.8,12757167.52,846739.08,830986.94,12530685.73,49166.72728333333,186104.46604999996,8789.403333334252,89255.5165,5235.6466,8129.77145,7422.257
2013-04-01,2013,4,4196.93,1.95,28.2,12825151.21,851246.16,846739.08,12757167.52,137595.1005,201604.5268,271215.9372999985,93085.655,5022.023650000001,15052.7815,6041.54265
2013-05-01,2013,5,4196.65,1.26,32.5,12588848.84,834906.79,851246.16,12825151.21,89380.8468,90560.85785,416244.0746500008,29167.3675,7565.069,22970.9135,9905.797350000004
2013-06-01,2013,6,4196.18,0.0,7.7,12203012.39,807465.9,834906.79,12588848.84,0.0,40710.34575,426546.7957499996,8862.278,2988.1427500000004,15467.333,8828.558500000001
2013-07-01,2013,7,4195.6,1.16,0.0,11742641.54,780179.94,807465.9,12203012.39,78055.037,45657.988150000005,584083.8751500025,10494.6985,3292.41165,17690.836499999998,9969.071
2013-08-01,2013,8,4194.94,0.16,0.0,11237436.22,750145.18,780179.94,11742641.54,10402.3992,36653.69155,552261.410749998,8862.278,3558.99405,11038.177500000002,9352.2025
2013-09-01,2013,9,4194.58,1.1700000000000002,0.0,10970552.78,732877.34,750145.18,11237436.22,73139.15505000002,53237.93340000001,393260.52845000103,14193.926,6223.8263,14368.474,10320.150500000002
2013-10-01,2013,10,4194.33,0.74,0.0,10788792.17,721301.8,732877.34,10970552.78,45194.102633333336,94087.7192,321042.4318333324,34024.959,7059.673199999999,11451.1422,8717.4825
2013-11-01,2013,11,4194.27,0.62,2.8,10745556.45,718552.15,721301.8,10788792.17,37267.25966666667,96480.81195,176983.79161666706,39021.3955,7638.458500000001,6429.91195,6783.570000000001
2013-12-01,2013,12,4194.32,1.65,4.4,10781398.55,720743.61,718552.15,10745556.45,98800.92062499998,103428.81410000002,166387.63472499698,44291.55500000001,6404.12645,6164.519650000002,6684.395
2014-01-01,2014,1,4194.47,1.2000000000000002,9.4,10890318.43,727737.94,720743.61,10781398.55,72074.36100000002,107671.91730000002,70826.3983000014,46989.115000000005,5008.93255,7034.48275,6888.695499999999
2014-02-01,2014,2,4194.71,1.57,13.1,11066153.55,739172.17,727737.94,10890318.43,95212.38048333333,135447.6612,54824.92168333195,61635.279,4625.918699999999,9028.892000000002,6311.497
2014-03-01,2014,3,4195.15,1.11,21.9,11395963.99,759880.94,739172.17,11066153.55,68373.42572500001,191938.93130000003,-69498.08297500014,89965.6095,4813.1611,10022.6255,5891.391699999999
2014-04-01,2014,4,4195.15,1.55,30.4,11395963.99,759880.94,759880.94,11395963.99,98151.28808333332,189265.1733,287416.46138333343,84655.78000000001,2715.60985,10321.53895,8925.75
2014-05-01,2014,5,4195.09,1.04,30.9,11350411.1,757130.65,759880.94,11395963.99,65856.34813333333,159785.70207500004,271194.9402083345,63565.2245,2652.8320750000003,25103.176,9800.4735
2014-06-01,2014,6,4194.73,1.2,3.2,11080962.63,740221.92,757130.65,11350411.1,75713.065,57244.50422500001,402406.039224999,15271.16485,2731.1803250000003,18660.768000000004,11032.227
2014-07-01,2014,7,4194.22,0.5,0.0,10709824.02,716311.0,740221.92,11080962.63,30842.58,35038.229974999995,437019.41997500136,7235.60965,3230.427275,11639.178,10349.903
2014-08-01,2014,8,4193.83,1.77,0.0,10433664.64,699554.58,716311.0,10709824.02,105655.8725,67118.26805,448933.5205499995,20277.3205,3368.57805,17924.8895,10613.7085
