date,"Bear River (primary, near Corinne)",Bear River (upstream gap-fill),Weber River (near Plain City),Jordan River (Surplus Canal),Jordan River (1700 South),TOTAL_INFLOW_cfs
1975-03-01,2518.064516129032,2098.1612903225805,650.8064516129032,524.3548387096774,133.32258064516128,5924.709677419354
1975-04-01,2424.0,2196.6666666666665,1618.7333333333333,606.2,113.43333333333334,6959.033333333333
1975-05-01,4141.612903225807,3920.3225806451615,2680.6451612903224,622.8709677419355,28.096774193548388,11393.548387096775
1975-06-01,3550.3333333333335,3361.0,1918.6333333333334,1049.7333333333333,69.9,9949.6
1975-07-01,1437.4193548387098,1213.1935483870968,660.6774193548387,645.3870967741935,169.38709677419354,4126.064516129032
1975-08-01,887.0967741935484,729.7096774193549,124.61290322580645,272.5483870967742,153.83870967741936,2167.8064516129034
1975-09-01,1343.2666666666667,1136.2666666666667,151.03333333333333,278.7,170.53333333333333,3079.7999999999997
1975-10-01,2607.0967741935483,2440.0,452.96774193548384,383.61290322580646,169.8709677419355,6053.548387096775
1975-11-01,2780.6666666666665,2527.3333333333335,602.5,483.8333333333333,171.7,6566.033333333333
1975-12-01,2160.3225806451615,2041.6129032258063,614.0322580645161,572.516129032258,210.7741935483871,5599.25806451613
1976-01-01,2048.3870967741937,1876.1290322580646,438.9032258064516,626.3548387096774,202.5483870967742,5192.322580645162
1976-02-01,2187.5862068965516,1967.5862068965516,684.6896551724138,796.0344827586207,150.86206896551724,5786.758620689655
1976-03-01,3170.967741935484,2813.8709677419356,821.741935483871,829.0322580645161,149.38709677419354,7785.0
1976-04-01,4469.666666666667,4021.0,972.9333333333333,827.5333333333333,111.4,10402.533333333333
1976-05-01,3903.8709677419356,3558.064516129032,760.3870967741935,538.7741935483871,166.48387096774192,8927.58064516129
1976-06-01,1645.6333333333334,1211.1,178.9,356.6333333333333,189.36666666666667,3581.6333333333337
1976-07-01,275.51612903225805,157.19354838709677,98.29032258064517,238.74193548387098,166.48387096774192,936.2258064516129
1976-08-01,496.48387096774195,331.258064516129,113.19354838709677,243.6451612903226,177.58064516129033,1362.1612903225807
1976-09-01,1050.0,767.8666666666667,114.83333333333333,257.8,184.33333333333334,2374.8333333333335
1976-10-01,1554.3225806451612,1382.6129032258063,220.29032258064515,177.16129032258064,179.3548387096774,3513.741935483871
1976-11-01,1638.9,1492.1333333333334,184.8,130.36666666666667,141.63333333333333,3587.833333333334
1976-12-01,1672.5806451612902,1550.6451612903227,119.58064516129032,116.80645161290323,134.90322580645162,3594.516129032258
1977-01-01,1651.6129032258063,1524.6451612903227,80.61290322580645,106.38709677419355,125.48387096774194,3488.7419354838707
1977-02-01,1197.5357142857142,1045.392857142857,56.035714285714285,110.5,122.07142857142857,2531.535714285714
1977-03-01,1305.7096774193549,1128.3870967741937,44.516129032258064,141.0,119.87096774193549,2739.483870967742
1977-04-01,765.9,629.8,67.6,114.46666666666667,112.1,1689.8666666666663
1977-05-01,520.8064516129032,386.61290322580646,182.09677419354838,231.96774193548387,127.90322580645162,1449.3870967741937
1977-06-01,145.6,24.5,83.43333333333334,226.1,122.23333333333333,601.8666666666667
1977-07-01,104.90322580645162,15.064516129032258,72.12903225806451,208.74193548387098,152.7741935483871,553.6129032258065
1977-08-01,296.80645161290323,179.8709677419355,79.83870967741936,216.0,150.48387096774192,923.0
1977-09-01,572.7666666666667,478.8333333333333,89.9,193.23333333333332,154.7,1489.4333333333334
1977-10-01,354.4193548387097,192.67741935483872,131.96774193548387,122.48387096774194,112.7741935483871,914.3225806451613
1977-11-01,829.9666666666667,643.4,120.06666666666666,110.6,103.03333333333333,1807.0666666666666
1977-12-01,933.516129032258,779.6774193548387,80.35483870967742,110.51612903225806,101.70967741935483,2005.7741935483868
1978-01-01,1109.516129032258,972.4516129032259,92.3225806451613,114.12903225806451,107.45161290322581,2395.8709677419356
1978-02-01,1312.5357142857142,1176.607142857143,94.0,134.21428571428572,113.82142857142857,2831.178571428571
1978-03-01,2108.7096774193546,1905.0,320.0967741935484,230.74193548387098,96.54838709677419,4661.096774193549
1978-04-01,3558.0,3289.6666666666665,1056.2333333333333,395.23333333333335,86.5,8385.633333333333
1978-05-01,3154.8387096774195,2892.5806451612902,1794.6129032258063,541.3870967741935,82.12903225806451,8465.548387096775
1978-06-01,1537.8333333333333,1340.4,927.5,673.7,129.4,4608.833333333333
1978-07-01,140.5483870967742,28.483870967741936,80.6774193548387,298.741935483871,149.58064516129033,698.0322580645162
1978-08-01,161.16129032258064,45.354838709677416,104.41935483870968,260.2258064516129,145.32258064516128,716.483870967742
1978-09-01,470.03333333333336,339.46666666666664,244.56666666666666,302.23333333333335,153.06666666666666,1509.3666666666666
1978-10-01,773.0645161290323,628.7096774193549,228.5483870967742,129.5483870967742,127.61290322580645,1887.483870967742
1978-11-01,1108.6666666666667,960.1,332.73333333333335,142.16666666666666,113.03333333333333,2656.7
1978-12-01,1181.4516129032259,1010.258064516129,285.38709677419354,148.16129032258064,110.7741935483871,2736.0322580645166
1979-01-01,1122.4193548387098,930.9354838709677,268.35483870967744,114.74193548387096,104.87096774193549,2541.3225806451615
1979-02-01,1285.357142857143,1108.357142857143,195.28571428571428,425.14285714285717,143.92857142857142,3158.071428571429
1979-03-01,2520.0,2117.1612903225805,501.7741935483871,582.483870967742,139.06451612903226,5860.483870967742
1979-04-01,2478.3333333333335,2224.0,664.2,617.6,130.43333333333334,6114.5666666666675
1979-05-01,1821.9354838709678,1639.516129032258,469.2258064516129,517.516129032258,106.41935483870968,4554.612903225806
1979-06-01,420.03333333333336,221.03333333333333,121.13333333333334,419.43333333333334,124.0,1305.6333333333334
1979-07-01,146.90322580645162,17.258064516129032,72.80645161290323,250.74193548387098,136.09677419354838,623.8064516129033
1979-08-01,149.16129032258064,15.548387096774194,74.03225806451613,290.35483870967744,131.3548387096774,660.4516129032259
1979-09-01,165.53333333333333,13.866666666666667,82.13333333333334,221.86666666666667,149.23333333333332,632.6333333333333
1979-10-01,707.3548387096774,527.1290322580645,143.8709677419355,186.74193548387098,154.93548387096774,1720.0322580645163
1979-11-01,987.9,880.4,152.16666666666666,124.9,132.46666666666667,2277.8333333333335
1979-12-01,872.0322580645161,744.258064516129,91.45161290322581,119.06451612903226,119.38709677419355,1946.1935483870968
1980-01-01,2448.0,1913.6129032258063,266.5806451612903,151.06451612903226,118.38709677419355,4897.645161290323
1980-02-01,2230.0,1939.2758620689656,601.2413793103449,396.41379310344826,141.79310344827587,5308.724137931035
1980-03-01,1810.3870967741937,1614.741935483871,713.1935483870968,536.741935483871,159.16129032258064,4834.225806451613
1980-04-01,2432.6666666666665,2492.3333333333335,2178.233333333333,559.2333333333333,140.1,7802.5666666666675
1980-05-01,4697.741935483871,4431.290322580645,2712.2580645161293,721.741935483871,155.25806451612902,12718.290322580644
1980-06-01,4820.933333333333,4461.066666666667,1328.9666666666667,775.0333333333333,180.23333333333332,11566.233333333334
1980-07-01,970.0,761.5806451612904,104.6774193548387,366.5806451612903,173.2258064516129,2376.064516129032
1980-08-01,830.6451612903226,744.5806451612904,57.12903225806452,203.09677419354838,169.2258064516129,2004.6774193548388
1980-09-01,1670.6666666666667,1604.4333333333334,161.96666666666667,222.36666666666667,169.2,3828.6333333333337
1980-10-01,1872.258064516129,1743.0967741935483,225.2258064516129,319.16129032258067,176.58064516129033,4336.322580645161
1980-11-01,2098.3333333333335,2015.3333333333333,313.43333333333334,426.73333333333335,171.9,5025.733333333334
1980-12-01,1989.3548387096773,1885.8064516129032,371.80645161290323,521.5483870967741,175.0,4943.516129032258
1981-01-01,1787.0645161290322,1613.6774193548388,113.74193548387096,546.9677419354839,180.96774193548387,4242.419354838709
1981-02-01,1216.5357142857142,1183.5,96.64285714285714,571.4642857142857,176.82142857142858,3244.964285714286
1981-03-01,1117.4193548387098,1111.1290322580646,113.09677419354838,613.4516129032259,181.7741935483871,3136.870967741936
1981-04-01,1171.2,1181.2333333333333,177.4,518.4333333333333,166.03333333333333,3214.3
1981-05-01,1171.0645161290322,1157.1612903225807,572.0967741935484,487.6774193548387,147.3548387096774,3535.354838709677
1981-06-01,1232.0333333333333,949.9666666666667,645.9,497.5,135.4,3460.8
1981-07-01,130.0,19.161290322580644,70.70967741935483,208.96774193548387,146.51612903225808,575.3548387096774
1981-08-01,101.96774193548387,13.980645161290322,66.87096774193549,202.93548387096774,141.74193548387098,527.4967741935484
1981-09-01,180.36666666666667,23.186666666666667,84.8,232.3,160.33333333333334,680.9866666666668
1981-10-01,873.516129032258,727.4516129032259,156.0,257.80645161290323,162.16129032258064,2176.935483870968
1981-11-01,894.3,678.4,141.06666666666666,259.7,141.16666666666666,2114.633333333333
1981-12-01,1100.1612903225807,885.2258064516129,144.67741935483872,319.7741935483871,157.61290322580646,2607.451612903226
1982-01-01,1009.6774193548387,1119.5806451612902,137.74193548387098,366.51612903225805,166.5483870967742,2800.064516129032
1982-02-01,1073.2142857142858,2031.7857142857142,422.67857142857144,453.7142857142857,183.28571428571428,4164.678571428572
1982-03-01,2814.8387096774195,2586.451612903226,1340.6451612903227,636.741935483871,134.2258064516129,7512.903225806453
1982-04-01,3433.6666666666665,3379.6666666666665,2735.0,780.3333333333334,105.83333333333333,10434.5
1982-05-01,5216.129032258064,5089.032258064516,2027.4193548387098,954.0967741935484,102.09677419354838,13388.774193548388
1982-06-01,2957.0,2552.366666666667,1079.9666666666667,1012.2,197.13333333333333,7798.666666666667
1982-07-01,691.516129032258,527.6129032258065,298.2903225806452,631.5483870967741,207.5483870967742,2356.516129032258
1982-08-01,1021.7096774193549,844.7096774193549,113.09677419354838,253.06451612903226,180.51612903225808,2413.0967741935483
1982-09-01,2015.3333333333333,2003.0666666666666,370.56666666666666,552.4333333333333,188.5,5129.9
1982-10-01,3019.3548387096776,,604.6129032258065,1081.0645161290322,184.38709677419354,4889.419354838709
1982-11-01,3064.3333333333335,,748.4666666666667,993.7333333333333,178.26666666666668,4984.8
1982-12-01,3143.548387096774,,796.741935483871,1034.741935483871,203.41935483870967,5178.451612903225
1983-01-01,3120.0,,632.3548387096774,1073.5483870967741,209.74193548387098,5035.645161290323
1983-02-01,3051.0714285714284,,650.25,1167.142857142857,173.28571428571428,5041.75
1983-03-01,4325.1612903225805,,1106.1935483870968,1301.9354838709678,148.06451612903226,6881.354838709677
1983-04-01,3832.3333333333335,,2127.6666666666665,1460.3333333333333,140.86666666666667,7561.2
1983-05-01,6172.903225806452,,3587.0967741935483,2015.1612903225807,73.09677419354838,11848.25806451613
1983-06-01,7898.333333333333,,4233.0,2896.3333333333335,198.83333333333334,15226.5
1983-07-01,4186.129032258064,,602.1935483870968,2158.064516129032,239.25806451612902,7185.645161290322
1983-08-01,3044.516129032258,,413.9032258064516,1651.2903225806451,242.38709677419354,5352.096774193548
1983-09-01,3011.3333333333335,,967.9,1333.0,225.1,5537.333333333334
1983-10-01,4239.677419354839,,690.3225806451613,1472.5806451612902,214.93548387096774,6617.516129032258
1983-11-01,4400.666666666667,,651.1,1616.3333333333333,213.73333333333332,6881.833333333334
1983-12-01,4413.548387096775,,1884.0645161290322,1740.3225806451612,212.0,8249.935483870968
1984-01-01,3638.7096774193546,,1690.967741935484,1806.4516129032259,196.74193548387098,7332.870967741936
1984-02-01,3594.8275862068967,,507.7241379310345,1804.1379310344828,168.13793103448276,6074.827586206897
1984-03-01,5100.645161290323,,838.6774193548387,1881.9354838709678,141.29032258064515,7962.548387096775
1984-04-01,6690.0,,1988.6666666666667,2199.3333333333335,131.06666666666666,11009.066666666668
1984-05-01,9597.741935483871,11000.0,4111.290322580645,3020.967741935484,83.70967741935483,27813.709677419356
1984-06-01,9200.666666666666,,2844.8,3299.0,193.5,15537.966666666667
1984-07-01,3374.1935483870966,,293.5483870967742,1999.3548387096773,253.41935483870967,5920.516129032258
1984-08-01,2945.1612903225805,,200.29032258064515,1520.3225806451612,168.83870967741936,4834.612903225807
1984-09-01,3423.3333333333335,,517.4333333333333,1265.0,167.3,5373.066666666667
1984-10-01,4071.2903225806454,3782.5806451612902,968.2258064516129,1464.1935483870968,253.1290322580645,10539.41935483871
1984-11-01,4471.0,3983.3333333333335,250.7,1535.3333333333333,222.63333333333333,10463.000000000002
1984-12-01,3795.8064516129034,3275.1612903225805,534.8387096774194,1512.258064516129,189.25806451612902,9307.322580645161
1985-01-01,2846.1290322580644,2494.1935483870966,1378.0967741935483,1356.1290322580646,291.83870967741933,8366.387096774193
1985-02-01,2696.4285714285716,2362.8571428571427,1232.0,1358.5714285714287,274.42857142857144,7924.285714285714
1985-03-01,3694.1935483870966,2972.5806451612902,1156.4193548387098,1565.1612903225807,162.2258064516129,9550.580645161292
1985-04-01,7258.0,6340.666666666667,2575.3333333333335,1737.3333333333333,166.06666666666666,18077.4
1985-05-01,3514.1935483870966,2700.6451612903224,2193.8709677419356,1867.0967741935483,208.61290322580646,10484.419354838708
1985-06-01,714.2,625.3333333333334,455.73333333333335,1388.7,245.86666666666667,3429.8333333333335
1985-07-01,1069.2903225806451,648.8387096774194,120.54838709677419,856.8387096774194,219.96774193548387,2915.483870967742
1985-08-01,1228.0645161290322,440.1290322580645,110.45161290322581,537.1935483870968,205.1290322580645,2520.967741935484
1985-09-01,1738.2333333333333,1322.9666666666667,262.76666666666665,628.4333333333333,245.03333333333333,4197.433333333333
1985-10-01,2004.1935483870968,1801.6129032258063,331.61290322580646,809.516129032258,235.09677419354838,5182.032258064516
1985-11-01,2389.133333333333,2079.5333333333333,254.53333333333333,981.9666666666667,223.0,5928.166666666666
1985-12-01,2408.064516129032,2049.032258064516,423.64516129032256,1123.5483870967741,229.58064516129033,6233.8709677419365
1986-01-01,2312.9032258064517,2072.5806451612902,474.83870967741933,1119.4516129032259,253.4516129032258,6233.225806451614
1986-02-01,5966.428571428572,5437.142857142857,2398.6428571428573,1580.7142857142858,270.6642857142857,15653.592857142856
1986-03-01,6040.645161290323,5729.354838709677,3502.2580645161293,989.483870967742,63.564516129032256,16325.306451612903
1986-04-01,7037.0,6923.666666666667,3639.0,2749.0,31.386666666666667,20380.053333333333
1986-05-01,7951.935483870968,7491.612903225807,3988.3870967741937,3041.6129032258063,44.95483870967742,22518.503225806453
1986-06-01,6644.666666666667,6690.0,1393.3,2774.6666666666665,177.66,17680.293333333335
1986-07-01,3392.5806451612902,3276.7741935483873,175.41935483870967,1658.7096774193549,215.61290322580646,8719.09677419355
1986-08-01,2267.4193548387098,2030.3225806451612,171.16129032258064,1301.2903225806451,206.90322580645162,5977.096774193548
1986-09-01,3190.0,2878.6666666666665,469.8666666666667,1364.3333333333333,193.47666666666666,8096.343333333332
1986-10-01,3298.3870967741937,3009.032258064516,856.483870967742,1383.8709677419354,203.93548387096774,8751.709677419356
1986-11-01,3536.3333333333335,3338.3333333333335,651.3333333333334,1433.6666666666667,180.33333333333334,9140.0
1986-12-01,2959.3548387096776,2857.7419354838707,629.0967741935484,1421.9354838709678,168.58064516129033,8036.709677419355
1987-01-01,2247.4193548387098,2070.3225806451615,470.5806451612903,1357.4193548387098,151.03225806451613,6296.774193548387
1987-02-01,2250.0,2283.214285714286,369.89285714285717,1340.357142857143,138.60714285714286,6382.071428571429
1987-03-01,1932.967741935484,1974.7096774193549,853.6451612903226,1330.0,128.2258064516129,6219.548387096775
1987-04-01,1214.3333333333333,1260.4,437.73333333333335,852.4,157.76666666666668,3922.633333333334
1987-05-01,1254.225806451613,1002.1290322580645,153.3548387096774,729.7741935483871,122.96774193548387,3262.4516129032263
1987-06-01,1043.5666666666666,418.8333333333333,109.5,354.26666666666665,121.83333333333333,2047.9999999999998
1987-07-01,578.3548387096774,234.67741935483872,63.41935483870968,356.61290322580646,138.80645161290323,1371.8709677419354
1987-08-01,769.9677419354839,224.25806451612902,69.19354838709677,341.4516129032258,132.51612903225808,1537.3870967741937
1987-09-01,663.8666666666667,204.1,84.6,282.1666666666667,144.46666666666667,1379.2
1987-10-01,626.4193548387096,508.1290322580645,104.58064516129032,254.3548387096774,124.38709677419355,1617.8709677419354
1987-11-01,967.2666666666667,775.3666666666667,106.83333333333333,221.26666666666668,108.53333333333333,2179.2666666666664
1987-12-01,1025.483870967742,971.0322580645161,82.54838709677419,191.61290322580646,109.3225806451613,2380.0
1988-01-01,1133.225806451613,999.1290322580645,73.09677419354838,202.51612903225808,90.41935483870968,2498.3870967741937
1988-02-01,1098.0689655172414,960.3793103448276,82.3103448275862,187.06896551724137,110.79310344827586,2438.620689655172
1988-03-01,1098.1935483870968,1417.3548387096773,73.25806451612904,201.29032258064515,92.16129032258064,2882.2580645161293
1988-04-01,1518.6666666666667,1288.9,59.733333333333334,248.4,91.53333333333333,3207.233333333333
1988-05-01,640.7096774193549,342.19354838709677,44.70967741935484,396.0967741935484,118.96774193548387,1542.677419354839
1988-06-01,144.53333333333333,30.4,36.9,241.63333333333333,155.13333333333333,608.6
1988-07-01,124.09677419354838,28.741935483870968,28.032258064516128,198.80645161290323,160.67741935483872,540.3548387096774
1988-08-01,104.6774193548387,29.677419354838708,32.70967741935484,232.4516129032258,166.58064516129033,566.0967741935484
1988-09-01,248.83333333333334,125.26666666666667,60.333333333333336,239.1,151.2,824.7333333333333
1988-10-01,654.0967741935484,279.83870967741933,27.387096774193548,190.70967741935485,117.61290322580645,1269.6451612903224
1988-11-01,647.2666666666667,636.2666666666667,45.166666666666664,170.5,104.23333333333333,1603.4333333333334
1988-12-01,722.0967741935484,704.8709677419355,41.774193548387096,165.7741935483871,98.12903225806451,1732.6451612903224
1989-01-01,764.516129032258,736.6451612903226,35.354838709677416,108.45161290322581,155.03225806451613,1799.9999999999998
1989-02-01,781.4285714285714,728.9642857142857,40.82142857142857,109.71428571428571,202.57142857142858,1863.5000000000002
1989-03-01,2021.9354838709678,2002.5806451612902,193.67741935483872,139.90322580645162,181.58064516129033,4539.677419354839
1989-04-01,2279.0,2215.3333333333335,245.3,157.06666666666666,161.63333333333333,5058.333333333334
1989-05-01,1284.0,828.7741935483871,185.16129032258064,338.0,209.6451612903226,2845.5806451612902
1989-06-01,255.3,109.2,43.833333333333336,296.56666666666666,223.63333333333333,928.5333333333333
1989-07-01,182.09677419354838,25.967741935483872,33.03225806451613,197.06451612903226,204.61290322580646,642.7741935483871
1989-08-01,197.16129032258064,94.80645161290323,45.32258064516129,191.29032258064515,206.5483870967742,735.1290322580646
1989-09-01,176.83333333333334,171.83333333333334,85.53333333333333,216.8,171.5,822.5
1989-10-01,424.2903225806452,259.73333333333335,149.41935483870967,181.32258064516128,145.41935483870967,1160.1849462365592
1989-11-01,940.2666666666667,823.8666666666667,167.56666666666666,143.36666666666667,136.66666666666666,2211.733333333333
1989-12-01,1025.032258064516,842.4516129032259,83.16129032258064,133.58064516129033,129.67741935483872,2213.9032258064517
1990-01-01,1264.483870967742,955.741935483871,68.6774193548387,130.83870967741936,129.61290322580646,2549.354838709677
1990-02-01,914.25,850.5357142857143,81.21428571428571,84.75,171.57142857142858,2102.3214285714284
1990-03-01,1116.774193548387,1091.6774193548388,77.90322580645162,155.93548387096774,113.61290322580645,2555.9032258064517
1990-04-01,917.9333333333333,712.8,83.46666666666667,179.86666666666667,114.23333333333333,2008.3
1990-05-01,296.64516129032256,161.67741935483872,117.09677419354838,226.70967741935485,131.80645161290323,933.9354838709678
1990-06-01,292.03333333333336,160.06666666666666,81.0,285.6666666666667,219.13333333333333,1037.9
1990-07-01,122.61290322580645,20.193548387096776,92.64516129032258,171.06451612903226,183.7741935483871,590.2903225806451
1990-08-01,106.38709677419355,17.677419354838708,84.96774193548387,173.03225806451613,163.83870967741936,545.9032258064516
1990-09-01,160.16666666666666,43.36666666666667,82.83333333333333,189.83333333333334,146.46666666666667,622.6666666666667
1990-10-01,400.4516129032258,343.35483870967744,110.48387096774194,156.83870967741936,136.7741935483871,1147.9032258064517
1990-11-01,735.2666666666667,759.6,138.03333333333333,136.83333333333334,130.5,1900.2333333333333
1990-12-01,647.9677419354839,614.0322580645161,70.61290322580645,160.96774193548387,100.83870967741936,1594.4193548387095
1991-01-01,732.6129032258065,679.5806451612904,56.58064516129032,120.48387096774194,118.16129032258064,1707.4193548387098
1991-02-01,878.9285714285714,794.6071428571429,71.5,143.57142857142858,114.64285714285714,2003.25
1991-03-01,913.1612903225806,793.4193548387096,72.58064516129032,134.83870967741936,127.35483870967742,2041.354838709677
1991-04-01,1029.8333333333333,1048.3333333333333,71.5,194.43333333333334,117.1,2461.2
1991-05-01,1497.967741935484,1402.8387096774193,141.25806451612902,391.35483870967744,160.4516129032258,3593.8709677419356
1991-06-01,1524.0333333333333,1376.9666666666667,347.8333333333333,595.6333333333333,258.1,4102.566666666667
1991-07-01,91.90322580645162,22.29032258064516,64.29032258064517,167.61290322580646,199.80645161290323,545.9032258064517
1991-08-01,98.35483870967742,21.516129032258064,89.25806451612904,196.74193548387098,208.4516129032258,614.3225806451612
1991-09-01,460.06666666666666,357.6,181.06666666666666,291.43333333333334,187.36666666666667,1477.5333333333333
1991-10-01,217.38709677419354,136.29032258064515,152.32258064516128,215.38709677419354,174.25806451612902,895.6451612903224
1991-11-01,714.8333333333334,711.4,194.13333333333333,205.36666666666667,152.06666666666666,1977.8000000000002
1991-12-01,853.3870967741935,863.4193548387096,167.06451612903226,153.51612903225808,144.51612903225808,2181.9032258064517
1992-01-01,719.0322580645161,740.3225806451613,112.6774193548387,134.90322580645162,135.51612903225808,1842.451612903226
1992-02-01,805.8620689655172,1070.1379310344828,186.10344827586206,155.72413793103448,147.58620689655172,2365.413793103448
1992-03-01,938.516129032258,1073.3870967741937,83.19354838709677,147.1290322580645,147.16129032258064,2389.387096774193
1992-04-01,637.8333333333334,669.6,108.23333333333333,148.3,134.83333333333334,1698.8
1992-05-01,71.83870967741936,24.967741935483872,109.25806451612904,278.48387096774195,135.19354838709677,619.741935483871
1992-06-01,77.56666666666666,23.8,86.9,209.33333333333334,120.5,518.1
1992-07-01,80.90322580645162,25.419354838709676,79.58064516129032,174.38709677419354,159.90322580645162,520.1935483870967
1992-08-01,55.225806451612904,24.483870967741936,83.83870967741936,145.09677419354838,132.1290322580645,440.7741935483871
1992-09-01,62.2,23.79310344827586,102.33333333333333,139.2,107.76666666666667,435.2931034482758
1992-10-01,95.64516129032258,80.48387096774194,102.51612903225806,135.2258064516129,96.87096774193549,510.741935483871
1992-11-01,666.4666666666667,678.4666666666667,142.86666666666667,186.7,107.56666666666666,1782.0666666666668
1992-12-01,639.1935483870968,634.6451612903226,78.19354838709677,171.7741935483871,75.19354838709677,1599.0000000000002
1993-01-01,620.0,654.3225806451613,73.80645161290323,237.41935483870967,54.193548387096776,1639.7419354838712
1993-02-01,723.2142857142857,787.3214285714286,115.5,275.14285714285717,66.57142857142857,1967.75
1993-03-01,2255.935483870968,2197.3548387096776,248.16129032258064,312.0,89.58064516129032,5103.032258064517
1993-04-01,2289.3333333333335,2295.909090909091,397.96666666666664,311.3,93.63333333333334,5388.142424242424
1993-05-01,3882.9032258064517,3935.2,1855.6451612903227,1091.8387096774193,77.57096774193548,10843.158064516128
1993-06-01,2486.133333333333,2131.0666666666666,1219.5,884.7333333333333,103.48,6824.913333333333
1993-07-01,465.8709677419355,334.96774193548384,140.38709677419354,412.4193548387097,175.06451612903226,1528.7096774193546
1993-08-01,297.51612903225805,158.2258064516129,105.96774193548387,236.3548387096774,163.58064516129033,961.6451612903227
1993-09-01,351.06666666666666,220.3,132.1,255.13333333333333,145.76666666666668,1104.3666666666668
1993-10-01,988.6451612903226,772.6451612903226,258.80645161290323,254.3548387096774,152.51612903225808,2426.967741935484
1993-11-01,943.0,945.3333333333334,187.13333333333333,193.16666666666666,123.26666666666667,2391.9
1993-12-01,1012.4516129032259,1048.225806451613,118.83870967741936,160.83870967741936,139.09677419354838,2479.4516129032263
1994-01-01,1127.5483870967741,1001.0645161290323,111.41935483870968,125.83870967741936,153.58064516129033,2519.451612903226
1994-02-01,1173.7857142857142,1106.142857142857,161.53571428571428,155.25,136.75,2733.464285714286
1994-03-01,1632.5806451612902,1593.6129032258063,515.4516129032259,164.80645161290323,125.19354838709677,4031.6451612903224
1994-04-01,1604.6666666666667,1693.3333333333333,855.4333333333333,279.9,133.8,4567.133333333333
1994-05-01,415.2903225806452,343.16129032258067,492.5483870967742,376.38709677419354,124.25806451612904,1751.6451612903227
1994-06-01,134.66666666666666,105.43333333333334,100.6,294.03333333333336,135.6,770.3333333333334
1994-07-01,72.25806451612904,25.322580645161292,69.35483870967742,179.67741935483872,130.1290322580645,476.741935483871
1994-08-01,73.54838709677419,22.096774193548388,75.51612903225806,202.67741935483872,115.87096774193549,489.7096774193549
1994-09-01,102.9,29.066666666666666,95.76666666666667,179.6,111.0,518.3333333333334
1994-10-01,562.2903225806451,561.2258064516129,173.48387096774192,220.19354838709677,123.12903225806451,1640.3225806451615
1994-11-01,621.3333333333334,556.8333333333334,193.7,185.26666666666668,109.5,1666.6333333333334
1994-12-01,534.7741935483871,481.258064516129,169.48387096774192,142.93548387096774,117.45161290322581,1445.9032258064517
1995-01-01,1116.0967741935483,1029.9166666666667,164.38709677419354,159.06451612903226,118.83870967741936,2588.3037634408606
1995-02-01,1248.2142857142858,1221.4642857142858,213.57142857142858,213.46428571428572,110.95714285714287,3007.671428571429
1995-03-01,2301.935483870968,2158.7096774193546,953.5483870967741,324.83870967741933,111.93548387096774,5850.967741935484
1995-04-01,1751.3333333333333,1752.5,617.0,358.23333333333335,78.56666666666666,4557.633333333333
1995-05-01,2661.935483870968,2432.6923076923076,1328.3870967741937,594.4516129032259,106.70967741935483,7124.17617866005
1995-06-01,3073.4666666666667,2847.233333333333,2040.3333333333333,1720.8333333333333,55.97666666666667,9737.843333333334
1995-07-01,304.3225806451613,235.90322580645162,540.0,1183.1290322580646,118.0,2381.3548387096776
1995-08-01,114.48387096774194,28.06451612903226,113.83870967741936,339.38709677419354,114.61290322580645,710.3870967741935
1995-09-01,235.73333333333332,198.86666666666667,148.1,284.46666666666664,143.73333333333332,1010.9000000000001
1995-10-01,656.4193548387096,571.516129032258,181.16129032258064,260.96774193548384,117.25806451612904,1787.3225806451615
1995-11-01,1099.2666666666667,1058.8666666666666,198.6,179.73333333333332,104.7,2641.166666666666
1995-12-01,1072.8387096774193,1034.6774193548388,316.9032258064516,210.4516129032258,75.41935483870968,2710.2903225806454
1996-01-01,994.258064516129,845.1612903225806,467.93548387096774,599.8709677419355,119.03225806451613,3026.2580645161293
1996-02-01,1443.1724137931035,1057.551724137931,1191.7586206896551,890.4827586206897,167.31034482758622,4750.275862068965
1996-03-01,1849.6774193548388,1582.4516129032259,1234.9354838709678,1042.3548387096773,142.41935483870967,5851.838709677419
1996-04-01,2784.0,2530.3333333333335,1259.3,1044.9666666666667,126.8,7745.400000000001
1996-05-01,2669.6451612903224,2578.2258064516127,410.83870967741933,1050.774193548387,113.83870967741936,6823.322580645162
1996-06-01,2494.3333333333335,2203.3333333333335,401.1666666666667,1083.5666666666666,156.63333333333333,6339.033333333334
1996-07-01,254.83870967741936,169.1290322580645,123.80645161290323,322.4193548387097,136.93548387096774,1007.1290322580646
1996-08-01,130.80645161290323,44.193548387096776,108.90322580645162,233.80645161290323,108.06451612903226,625.7741935483871
1996-09-01,436.3333333333333,351.9,187.6,276.6666666666667,110.2,1362.7
1996-10-01,703.741935483871,396.6774193548387,265.83870967741933,205.58064516129033,119.3225806451613,1691.1612903225805
1996-11-01,1091.8,947.8333333333334,294.6,177.86666666666667,117.93333333333334,2630.0333333333333
1996-12-01,2080.0,1821.032258064516,442.80645161290323,354.741935483871,132.16129032258064,4830.741935483871
1997-01-01,2756.451612903226,2334.2258064516127,791.3870967741935,800.3225806451613,126.7741935483871,6809.1612903225805
1997-02-01,1892.142857142857,1718.5714285714287,604.6785714285714,998.6071428571429,151.96428571428572,5365.964285714285
