date,"Bear River (primary, near Corinne)_acft",Bear River (upstream gap-fill)_acft,Weber River (near Plain City)_acft,Jordan River (Surplus Canal)_acft,Jordan River (1700 South)_acft,TOTAL_INFLOW_cfs_acft
2024-10-01,39453.7985,,8533.413700000001,13242.83775,11853.396,73083.44595
2024-11-01,60223.02700000001,,11920.835000000003,9945.269,7561.102,89650.233
2024-12-01,66080.3025,,9405.757,10244.7775,8457.644,94188.48100000001
2025-01-01,65148.0575,,4413.2875,12162.822,12855.063499999998,94579.23049999999
2025-02-01,66778.4945,,4749.88745,32114.848500000004,7659.28525,111302.51569999999
2025-03-01,112801.645,,14565.2372,33814.708,3087.31775,164268.90795
2025-04-01,121053.005,,29714.8135,33396.1895,5835.8537,189999.8617
2025-05-01,73383.54950000002,,14433.5328,29125.714,8445.743,125388.5393
2025-06-01,18948.7722,,4803.838650000001,20846.585,8568.720000000001,53167.915850000005
2025-07-01,5574.23005,,2949.2661500000004,10903.2995,8654.0105,28080.806200000003
2025-08-01,10372.71325,,5243.183900000001,13007.793000000001,8535.0005,37158.69065
2025-09-01,20021.449,,4722.3168000000005,12404.809000000001,10195.19,47343.764800000004
2025-10-01,41211.179500000006,,11659.013000000003,16520.571500000002,10205.1075,79595.87150000001
2025-11-01,49777.916,,8320.782500000001,7108.864000000001,6353.150500000001,71560.713
2025-12-01,60641.54549999999,,9832.2095,7279.246650000001,6499.33445,84252.33610000001
